frame,hand_index,angle_thumb_pip,angle_thumb_dip,angle_index_pip,angle_index_dip,angle_middle_pip,angle_middle_dip,angle_ring_pip,angle_ring_dip,angle_pinky_pip,angle_pinky_dip,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky,thumb_y_rel_wrist,thumb_y_rel_index_mcp,thumb_dist_to_index_mcp,thumb_palm_dist,thumb_adduction_angle,index_fret_idx,index_string_idx,index_fret_dist_px,middle_fret_idx,middle_string_idx,middle_fret_dist_px,ring_fret_idx,ring_string_idx,ring_fret_dist_px,pinky_fret_idx,pinky_string_idx,pinky_fret_dist_px
41,0,142.6270655907566,157.35836819210553,121.77438756553478,132.8823431554026,168.451146399609,172.935867311919,161.08269022599058,165.463804325901,118.59811146167729,159.70158421319857,0.024557840106015378,0.07036338192391016,0.0646572359479485,0.08618748797636179,0.07459465942140162,0.06842038761260892,0.08929187477565474,0.04944391263860069,0.08930166034485129,0.03995319882894515,-0.017875730991363525,0.04598522186279297,0.06513004866833537,0.03888108665588595,26.868388132795914,,,,,,,,,,,,
41,1,164.7627738874414,170.22458795874292,120.25934094804772,163.06056863979094,125.05791937555429,152.46798068381895,132.57150919205014,163.18788531223817,116.40351531517693,160.06293164968616,0.030649418558292823,0.061431278996183426,0.09478656142829883,0.10821244219419822,0.04457262497879075,0.10195630903998397,0.11644757317399398,0.07409997908098505,0.09595361618431299,0.04839782782479273,-0.18435698747634888,-0.0016823410987854004,0.10097401893226761,0.10002973903017158,38.46291702126664,,,,,,,,,,,,
42,0,141.2238583498141,159.93453505977152,127.33207281428137,155.408642486908,169.58153428286812,177.4808801486761,166.31707264294826,174.01685765640957,151.45314862417717,170.150207451604,0.03395266391419828,0.0460775867126502,0.03332968629836899,0.05178652722954136,0.06385011729730844,0.056620480934416045,0.0723541062869179,0.05305729605119256,0.07851128527033606,0.02595486112589542,0.021633684635162354,0.07545924186706543,0.08889475007957545,0.0483029266564944,18.370860059011342,,,,,,,,,,,,
42,1,163.48859931331012,174.3252189965837,117.561872222724,159.01106516925705,116.83411159248419,151.50804371117056,127.33402906609457,162.41902258182247,109.55808385353127,157.921960632486,0.04037112331332076,0.05795340273046988,0.08999631722941723,0.10985490782956393,0.04245538193988412,0.10454197784592707,0.11934584949514188,0.07298754239876568,0.09342299728591516,0.047891892690805064,-0.1825094223022461,-0.0017401576042175293,0.10717136967327676,0.10610084946833567,40.460626634938556,,,,,,,,,,,,
43,0,141.1691576011853,157.3850638910443,138.96261374798345,164.17367327558742,166.61657080622896,177.7707841993263,166.90792316785934,177.58039676469923,158.7466707173007,176.50023905954134,0.022211214217460414,0.04857755897445129,0.045202517317177435,0.05795990514597455,0.04906125285536598,0.05433482101718599,0.07078776988324191,0.04009110230682477,0.06922289368235106,0.029574789706285392,0.018654465675354004,0.06579995155334473,0.08152255939204667,0.04310813016777629,25.86727736937034,,,,,,,,,,,,
43,1,163.12040449290637,175.4874190828787,115.90281448002924,162.10414355172554,117.83656152085297,152.03953363019198,127.555202962514,162.21790185878132,111.44627651612542,158.64455697862502,0.03774040919264193,0.05295345895194719,0.08895005785682004,0.11529955860669029,0.04300344679504181,0.10128611871882365,0.11679993708861684,0.06943895605034013,0.09259089040954017,0.050898327077262426,-0.19228452444076538,-0.004888594150543213,0.11986236933695725,0.11786044761522158,39.071838013239585,,,,,,,,,,,,
44,0,141.0552398169348,159.9483162159223,145.77589124989942,168.77694035892299,173.39158400110955,177.8461368209872,168.74653709922796,173.462180943023,162.58584596031477,172.7282931809692,0.029395092230145015,0.05363731540636484,0.041728554478476065,0.04484794881536587,0.059611255669640435,0.06102645917333784,0.06845415280754683,0.04321057425871502,0.06529087903533559,0.023263272005585367,0.02263587713241577,0.05946552753448486,0.07254353519812691,0.026955216274860475,29.75635113959443,,,,,,,,,,,,
44,1,164.8218456374724,177.77210034585255,115.7529779342164,158.88117769106003,118.44865989280814,150.83637349951698,128.56855789939937,161.47541426956874,114.17348877768494,158.8115040914564,0.03231730737433643,0.05307469237914818,0.08785898360128712,0.11014411836923739,0.04096328741153297,0.0977462663849121,0.11331060509481156,0.06868884688493004,0.09012531000207719,0.04843733030517654,-0.18631643056869507,-0.0021924376487731934,0.10549804032224397,0.10337253654521249,39.65069557442555,,,,,,,,,,,,
45,0,140.2783125346871,163.24011857404935,166.90825270130458,172.00549959092012,172.04229064220863,175.96772201111477,165.05955598708184,172.88351006891844,164.35976096062188,176.58834878797683,0.06194600234560987,0.05360061454869393,0.03116828477666426,0.025158500586903696,0.07662901294200297,0.07916740162063139,0.07873359293425956,0.041135018145218895,0.06477360990066117,0.026575193918216177,0.04470682144165039,0.07433032989501953,0.08639473647214871,0.0340188640574271,28.05595140551385,,,,,,,,,,,,
45,1,164.2956480806906,177.40986622627307,119.88030686264496,157.94880157620884,119.60113062947056,150.40107340341214,131.66489516391616,162.22712046905508,116.64511973364301,158.15048935058553,0.03374830740140222,0.05791364259611523,0.09328131318965764,0.11209329659542858,0.042986027501831815,0.10172963037367853,0.12030028687916652,0.06899152643272964,0.09264860553813288,0.04659566432259031,-0.1809018850326538,0.005608916282653809,0.10587945876661323,0.10514015135083987,40.86995859224412,,,,,,,,,,,,
46,0,162.87277929778702,177.72564771746926,113.80263543922486,159.25227221222306,113.61176744945358,152.29432710718575,128.33935876770818,161.30527424186562,110.39828624196842,154.63752659342842,0.03815599563298251,0.05250257071751864,0.08744259302163807,0.11509118158664249,0.039612694049127775,0.09797920610180497,0.11864530462475167,0.06491334233483369,0.09060850261023372,0.049253026003070514,-0.18549364805221558,0.0027765631675720215,0.11916911888712103,0.11791877363040441,40.37676860100577,,,,,,,,,,,,
47,0,168.14254667596921,177.69656376142345,114.3275228016577,159.8914601464386,115.22639174424121,149.7062544471129,127.87808722201768,161.71645629202712,110.70414944889792,156.7943040057973,0.027154176600226544,0.04395524300468332,0.08344803642003439,0.11067015181360443,0.03935599186069886,0.0981176693048308,0.11728859501322587,0.07318524908484554,0.09763701978918152,0.051872407235612226,-0.18542569875717163,-0.009733378887176514,0.11112437626336355,0.10526364907631387,39.016913114755575,,,,,,,,,,,,
48,0,166.14745052631426,177.44585473463275,112.98778166649086,159.0671916177391,115.46771698244852,151.66457018227618,127.45447738507553,161.31937972798082,115.0620926073867,158.00040819439187,0.03996167282871955,0.06252323434164898,0.08542745721471617,0.10716988012707822,0.0360813421988866,0.09454510424836836,0.12077947688845198,0.07422402097842296,0.10354434016492957,0.05005659793957857,-0.15777653455734253,0.010594606399536133,0.09004885333498948,0.0883435472440335,42.603446518827674,,,,,,,,,,,,
49,0,166.3775136644108,177.71877167961046,118.141448947796,156.76143759471438,112.85857373830603,151.67689779230142,125.22220431995213,162.96320680248135,116.52463860809654,156.54847390438437,0.06273831937499962,0.08688972078920339,0.1073930909661677,0.12747519623315953,0.0459851710495442,0.10726338929850097,0.1347544149673395,0.07249290063328885,0.10405394183382817,0.05208562567218368,-0.14848577976226807,0.01264268159866333,0.08733752733940321,0.08390782004390081,45.92747545344373,,,,,,,,,,,,
50,0,167.1359605168559,177.71932275038753,121.3281407530877,159.11491133086727,115.53960878062851,154.01296716475622,129.2746225567254,163.19278771694724,119.50263238836139,156.67414473287081,0.04999793849619219,0.07006126121641228,0.10277995545374231,0.11988963328179575,0.04958481173719025,0.11606268929889989,0.13585394142365173,0.07570201899640729,0.10208940099495974,0.04787698727907583,-0.16652971506118774,0.0023202896118164062,0.09255613595175673,0.0892403788877785,41.02985474708748,,,,,,,,,,,,
51,0,167.9225934818039,178.644052703481,119.1647082226343,159.89413656310634,118.11255895865665,152.0646761812507,127.6442280171325,159.64486217563612,115.49857563849608,152.4376162835609,0.040268646325885546,0.0581495841394188,0.08773300782045801,0.10893278392559233,0.03890150482263578,0.10062023391950593,0.1220900339023729,0.07254425761385237,0.09909564293676607,0.04690880352219187,-0.17878186702728271,-0.0053784847259521484,0.10157158419876615,0.09712729568392249,39.269244329554105,,,,,,,,,,,,
52,0,163.94927511782254,177.62513934765542,116.4803703083509,160.4979210265314,117.25262422899179,152.91321554682918,130.94858759325325,162.53049747018304,119.56359399153678,156.6540972789091,0.03838458874291798,0.062145433623946006,0.0979579491449955,0.11946207047048024,0.04568525279007301,0.10290889765881076,0.12391138203745042,0.06385741570452275,0.08998759465895739,0.04650342278120195,-0.17326420545578003,0.007158339023590088,0.10364828817285042,0.10250030590697952,41.74896120980905,,,,,,,,,,,,
53,0,166.39586748434527,175.06319496961555,115.74756889846029,159.83429707616605,120.91925129978782,155.17055038269203,130.33797454113463,161.78551167986942,115.27377775249853,153.32816819378027,0.03836071942263026,0.06554208548569936,0.10123989103116426,0.1119661070332836,0.04962516552440619,0.10699967920657869,0.12273976026174002,0.06570316703769359,0.09240105264622311,0.04726906142589185,-0.17992520332336426,-0.0014360547065734863,0.09601026183232989,0.09322184435948569,36.16974499036622,,,,,,,,,,,,
54,0,152.77388023313125,175.25750055908253,93.4672178040546,165.87169381992717,111.93586954605229,168.58690599682083,155.6046619353061,168.49815008384752,143.18159799566672,172.01562616744533,0.06193251360349605,0.0472939708082068,0.04835963269099686,0.07813250676298593,0.025253016496866447,0.08327151971105717,0.10618295664004683,0.05936872482133554,0.08780186789310551,0.04681511469532556,-0.07468891143798828,0.04411739110946655,0.10111838450711022,0.09704197279889883,31.76384361960495,,,,,,,,,,,,
54,1,163.65947920716573,175.27843101556917,124.9824201106482,160.0839926662855,122.59012592261395,152.5631063931503,127.91661773515327,162.45846651112694,115.11359644132942,157.27646753636347,0.05660029073750495,0.07681044789820476,0.09960596949518193,0.11422256738635743,0.04595458049163935,0.10762480976731234,0.13209944506107962,0.07165055270517554,0.10252453326950853,0.050077521846107746,-0.16147714853286743,0.014728188514709473,0.10124839402296004,0.10106954131609182,44.66109324501256,,,,,,,,,,,,
55,0,167.68108852414335,170.25940529441434,108.43167857221799,163.5330751539403,168.3969149142303,170.02844161585702,165.20587701237721,167.1179284245486,154.9002510684315,167.62727673338333,0.022517057934183737,0.07649057167946917,0.09199344565448482,0.09572805022833958,0.06799832683791525,0.08723571295306443,0.09265410097734128,0.03372730003852119,0.05195439844498579,0.02081732517784239,-0.09636640548706055,0.017867743968963623,0.051585612771678606,0.04997353380079211,25.341568298502,,,,,,,,,,,,
55,1,163.88052896002384,175.45239848462973,123.40225548943586,159.94998603144566,123.20910225385813,152.14833817633632,126.95681653497576,162.72051596202155,113.08150877273779,158.12118746461852,0.05581949525445901,0.07814025289875731,0.10476810313833268,0.12221461172385996,0.050771286026239516,0.11218810356162837,0.14039893780495252,0.07041120992411913,0.10617615448365995,0.053429665648802825,-0.16529721021652222,0.01350700855255127,0.09980603574356312,0.09929203370988221,45.10155962179866,,,,,,,,,,,,
56,0,152.78373293451742,160.02753810602974,140.86714659343716,157.49014486564448,171.0210065398861,170.81822507654613,151.95947926221976,151.48779431962078,153.59653106778975,163.47248977966555,0.02072219045764461,0.0739817233155363,0.07889201125503326,0.08484615838276784,0.074808032154198,0.08226762624299816,0.08965835053519762,0.05075468178122302,0.058707650365654646,0.009962322239976036,-0.07088744640350342,0.03208291530609131,0.060082546882347,0.04192125354434191,16.318367289902767,,,,,,,,,,,,
56,1,164.8116693742949,174.18698019841187,123.68688822525559,158.64319883408376,122.35236413910174,151.0464277299714,126.99285276508422,161.731343499502,113.96765937913351,156.8725208324646,0.05909606206010175,0.08003284053758551,0.10403007596638462,0.11967515994756893,0.04870093385682824,0.10964983422522039,0.13585187164145088,0.0696687507414978,0.10249279281376325,0.05156876638443046,-0.16197699308395386,0.01504981517791748,0.09858287380327127,0.09785657117924337,45.75172457180653,,,,,,,,,,,,
57,0,154.85180961287534,163.04086355578872,116.7717531222276,132.22150557091118,168.89335027070038,171.42424459469396,149.38681225918666,140.63936493059055,153.9971676150579,162.59646303926127,0.02052981411656762,0.06604584430722085,0.06743702320195791,0.08174951584104816,0.07706637421969421,0.07149299023260346,0.0856909586677078,0.051122600891396364,0.06064103677941172,0.014913720842929239,-0.043305158615112305,0.04232305288314819,0.06688933526620887,0.029081569011874843,13.318235841465134,,,,,,,,,,,,
57,1,166.0386810772707,176.24736886648247,123.96610076035118,160.05936438811148,121.0857043328936,154.044709630849,129.02169525404463,161.66332442455789,116.73751033115894,156.3384494106925,0.05241706834365422,0.07278178168426122,0.09781329348442526,0.11176598688814583,0.04774918634351179,0.10617149552993634,0.12864112663988903,0.06702187867910074,0.09726269115342404,0.04953064154275577,-0.16831475496292114,0.010361850261688232,0.10196043249335479,0.10115562219482775,43.63579777480145,,,,,,,,,,,,
58,0,142.90980732963476,156.56939249260063,116.3639220405607,138.889157947027,166.79775833773988,173.0930967450285,162.24915542244642,164.056619303338,155.92045339586903,165.02041246646078,0.02259825132473645,0.06687647291672463,0.06687843671144987,0.07854961272346103,0.07864326683530748,0.07414848753525942,0.08323136503865508,0.04603771996895804,0.0705894190882922,0.02463738453020386,-0.025571167469024658,0.047567665576934814,0.07011481339742673,0.037583806212074175,18.273590887435343,,,,,,,,,,,,
58,1,165.26382696778626,176.43534937952055,121.76122806063171,161.5215551315297,120.80204680086358,153.18272017699152,128.74521741358754,161.68482411680026,115.17639870970874,156.96944973085292,0.052915451397995875,0.07216969596151072,0.09382042752971857,0.10799684414797604,0.04693996732563381,0.10486206377556291,0.12636828854753387,0.06804080738883737,0.09835661392641341,0.04875077264099355,-0.16613101959228516,0.012568116188049316,0.10461505587832567,0.10427853489543186,44.10294932215585,,,,,,,,,,,,
59,0,145.95812252834,161.3862027582768,129.64487393606473,154.12733834193367,168.29713624442468,176.55932235550088,167.7392429103842,175.46077902436537,163.36602652833625,174.01637500111391,0.0192867773088241,0.0647170600479361,0.07137513143201972,0.06788274549018788,0.0737971513689553,0.08012368998637844,0.07604632165096856,0.0354215037153437,0.057619595755029535,0.026581142716340166,-0.022730767726898193,0.04845482110977173,0.06907329148650189,0.03302766993427528,11.519023578280885,,,,,,,,,,,,
59,1,163.69089128907243,176.6869098962954,121.71159952763553,163.06557269285415,121.2232689980817,154.16826459455467,127.98723574285309,161.9983753560279,111.34951011610444,157.5345511585312,0.04820437102102504,0.07156581443530495,0.09805545574490214,0.11645517083529558,0.05162400981001762,0.10581467392461784,0.1287655641087178,0.0630329944850438,0.09609777907524994,0.051051491269491364,-0.16911065578460693,0.010408461093902588,0.10884485726322211,0.10837218045166777,44.24513050620101,,,,,,,,,,,,
60,0,137.82293470385648,156.50585224025758,125.91079264813392,143.70634783120383,155.51625965020838,171.5358684304091,171.7375623555673,177.0224896083618,154.46288784316266,170.47813198933892,0.018520803393906007,0.05781909608886639,0.07280074341391184,0.07400040697408189,0.06397190560008485,0.07822657286995724,0.08203892236469741,0.015187844092910022,0.05222555700128333,0.053649697253478804,-0.014781951904296875,0.051029741764068604,0.06690245399276351,0.030471151072321564,22.66695204010016,,,,,,,,,,,,
60,1,162.82060393570174,172.1383260307088,122.75273051711395,164.93040751016008,122.51792876705869,153.9478999486297,127.13576779348865,162.02407641490217,108.85636191745115,157.62776678326352,0.06062122142382188,0.08033548619335462,0.11054747254300283,0.12601969158671783,0.06165513851231677,0.12076754077075676,0.14294852663156607,0.06476293893125719,0.09857565053475072,0.05267381503005564,-0.16874420642852783,0.009956955909729004,0.09819915826169653,0.09754632624247746,44.74870244138733,,,,,,,,,,,,
61,0,137.3657783517031,158.24228770053287,127.43727667388227,145.2855868757612,158.9247685838004,174.4856111657332,171.5581784672711,176.64593828596747,154.0710061032408,166.25340205016886,0.015858303633121646,0.06407252252210084,0.07753871457084642,0.0794764383880378,0.06508240673903727,0.07787961031567285,0.08084383466652958,0.015008700085652148,0.05548992321642832,0.052056736143877395,-0.011853456497192383,0.0474514365196228,0.06540070904676683,0.027508975476292438,28.901063197987604,,,,,,,,,,,,
61,1,162.53036513199254,173.89211048353357,122.12857572808407,163.99711792304058,125.05097049829875,153.14950820780004,128.76296617510775,163.7996450174263,111.13284738449924,158.97666292168293,0.052127099254537956,0.07147307299546098,0.10134199585939974,0.11934207897296573,0.046172600139530375,0.10968412888881894,0.1342040899842005,0.07132974437096033,0.10356888647498855,0.05249712439312894,-0.1716180443763733,0.0072917938232421875,0.0998803049619694,0.09952751054177228,44.30300025420031,,,,,,,,,,,,
62,0,135.21023970077889,159.09694269539952,129.17849666127583,151.39075986958048,166.58302415879533,176.01158760574256,173.43609644118695,175.0099906493075,159.57654018394805,164.737227936937,0.03434619184993354,0.04651203370152765,0.039834659301510915,0.035541942266140075,0.06483149923694856,0.0647504840973433,0.06718193760615795,0.016969608156693388,0.057403485207863536,0.04180881154602442,0.02794063091278076,0.0809662938117981,0.09110171487828624,0.031761566889127804,21.414103765549328,,,,,,,,,,,,
62,1,161.29089584367202,171.82894244694077,120.53355196027496,163.00302518024537,124.5352507085747,154.064858315563,128.1643644686488,163.79570611222928,107.42440367545815,160.22051164983083,0.04261869230502584,0.06472203571049849,0.09522723798113439,0.11244434133135017,0.0482401483764479,0.1043946519784982,0.12465998521841894,0.06476582466234863,0.09584387606442002,0.052295316092127495,-0.1691601276397705,0.010537683963775635,0.10783016985708854,0.10775748982638023,43.18000195570056,,,,,,,,,,,,
63,0,135.7667833168368,155.7913294603334,124.71378488869502,148.95781828197914,163.7679377433786,173.72023941934438,170.65097604974602,173.09352126349594,156.39632621618043,161.90741759005908,0.030856719520737787,0.0470043504247966,0.04506290452137722,0.03901699193283575,0.0649796433993276,0.06601178061296213,0.06619752066985621,0.010639641632783725,0.052561983191345314,0.043510474433692915,0.015024185180664062,0.07377904653549194,0.08370903830214804,0.0343908173100102,17.23893998179082,,,,,,,,,,,,
63,1,162.96318952449369,170.58249848407593,121.72942078461863,163.33374716258623,125.33638491092205,155.11806483861028,128.67166445253417,164.31526320756333,105.63098185926695,160.25705973953438,0.03691857823303298,0.06344227848161774,0.10398800418615775,0.12020520393186435,0.04750776363627359,0.10862649446805099,0.12882879531791294,0.06816578075306053,0.09760458931855567,0.05141525560447952,-0.17954301834106445,0.0027467012405395508,0.09824423423983046,0.0978380445310931,41.33067650631392,,,,,,,,,,,,
64,0,133.22038480719317,156.15721182430136,129.02532295135737,151.45409107567565,165.40621161982324,178.04829592976802,171.21180386127477,177.1359076517501,159.1368207473094,169.77351223766422,0.020926848800656685,0.05671937932434855,0.05891432795021907,0.06275385260626361,0.06563006952859606,0.07087066054268212,0.07645676721774586,0.028543122569052736,0.0578414819502714,0.030916214589534016,0.0019422173500061035,0.05815809965133667,0.07207360571796635,0.032678298891286685,26.402464131097744,,,,,,,,,,,,
64,1,162.44051040242275,169.38985774746982,117.57091913423717,163.49884550572446,119.42287453180072,153.09580000921508,123.90511157296618,162.40031440466615,105.28150772138143,159.4691940886467,0.031341415703912245,0.06573080870360878,0.10697964440688047,0.12532320235108396,0.05085131482042398,0.10615610358897457,0.12588875217718587,0.06224334133790202,0.091784945539657,0.050140565030506144,-0.17721718549728394,0.0039702653884887695,0.10201614840082798,0.10164474908874498,43.06342451222938,,,,,,,,,,,,
65,0,133.2119482119929,161.16293596188564,124.61382191172748,151.53653904493657,163.65008239665698,176.24935187483882,172.21832622976183,175.30483775693304,158.12639128859036,168.2567867777771,0.037875083290197606,0.04214484425314782,0.041252901508577425,0.026500931985598324,0.062372920834614265,0.0661688033557169,0.061957406666153174,0.010408362320014956,0.05157981014357458,0.045249443476260934,0.034861087799072266,0.08753132820129395,0.09575302124156233,0.03200697755555128,17.503739456969328,,,,,,,,,,,,
65,1,162.67941092720972,168.72182253710946,119.0120745577473,163.393658801841,121.91159900498079,152.83030765497546,126.2551581481755,163.29630354672832,106.6091535857713,160.11751451967186,0.03096584054555196,0.06419727830529848,0.1050619377552699,0.12339416613169854,0.04626993804233311,0.10437244352745467,0.12439265294850471,0.06813629574415923,0.09689781052840694,0.050698249830984095,-0.17476177215576172,0.00536423921585083,0.10343721027359916,0.10301702823306051,43.30138599744118,,,,,,,,,,,,
66,0,131.11068166568705,161.07760210306637,122.02164751101307,150.0469676953737,170.7540207729593,176.90061227499726,167.98408771152492,173.1862220441958,157.22449160222462,170.85065269083213,0.04715390263060965,0.04935347847807317,0.026566525891705405,0.025876968458430027,0.07468331314828972,0.06862870721611335,0.06474075167716865,0.04337794300104976,0.06680747807635297,0.026611307192050238,0.03820061683654785,0.08635866641998291,0.09424267243665155,0.042571356326833384,21.702302749075816,,,,,,,,,,,,
66,1,162.75082568301573,169.3377782291325,120.16026135621723,163.908084095417,125.21219756901291,153.34109904664558,129.58963761128555,163.72404847079994,109.76890131025459,160.00785346154817,0.03438980683001225,0.06445346716961935,0.105341657820601,0.1218611804378965,0.046296689771847664,0.10760879168154056,0.1269510745891999,0.0707152293828274,0.09858372258087496,0.05027775292811371,-0.17587745189666748,0.004537105560302734,0.09927906274640312,0.09864257380196326,42.5751500154653,,,,,,,,,,,,
67,0,138.9982453828125,159.60156607209086,130.88693638213365,153.74792497920907,165.59075343420014,174.95631575559662,167.8824265224268,172.57431195601433,157.3860083811119,160.07097065438634,0.05007905252048028,0.044392509454812615,0.02979307321251646,0.009375549469926641,0.05982261780693701,0.052203950623503685,0.04612838501242999,0.014665279759799095,0.05108480070512463,0.03665161968205496,0.052121877670288086,0.09568518400192261,0.10222312361164544,0.03246425366912428,9.5491242703922,,,,,,,,,,,,
67,1,163.78553377880672,169.95628930970992,119.42878314098668,163.59069451484652,123.68155026886464,154.07688230320863,126.86441541180145,164.02156023652606,105.76711016021841,160.92690857887513,0.03411854543547364,0.06339124770458068,0.10352632020855732,0.12169790828690649,0.04320089281763224,0.10372784338728583,0.12455193493796311,0.0699252068755432,0.09865580190008388,0.050916579350436024,-0.17704957723617554,0.00042128562927246094,0.09999529334075069,0.0989707301975991,43.219280816364574,,,,,,,,,,,,
68,0,129.62985106355316,158.54074788280263,108.35025781790664,138.21619345287874,170.88843239271648,176.48268317187174,165.72641303407246,169.33736878193866,152.0344750769953,159.91874048866222,0.05255905721834903,0.04656238422707234,0.016483569181656204,0.020056249355944217,0.07859091555047375,0.0661739821198697,0.06609317728966195,0.03559116533080782,0.06149044769259338,0.02636189954628593,0.04114854335784912,0.08773893117904663,0.09378226713586628,0.0313289307935461,21.164023364784317,,,,,,,,,,,,
68,1,164.30065081633487,170.56662459958022,118.49902839062108,163.0140843050573,121.3391258683921,154.19501759457492,125.17918578654711,163.36509300919772,103.69438970470985,160.35439792527765,0.03742517612620437,0.06445730401320468,0.10317166003935369,0.11937968762553935,0.04259956445788068,0.10387558049801428,0.12397155280409314,0.06992425166439062,0.09830498759397607,0.05076574897820004,-0.17531722784042358,-0.0007691383361816406,0.09792631842372025,0.09696707812512635,43.112334021738164,,,,,,,,,,,,
69,0,132.523280754558,158.9882693273692,119.72478421149428,145.59988509659652,170.92903186334397,174.9786510826235,174.968564323144,172.6649924077665,162.0667102516072,166.00366394500728,0.05796557812678514,0.04737736726778959,0.024130493722254023,0.009756776244299192,0.07248516346705962,0.06433026314061491,0.06446597109471833,0.02383753823069271,0.05523641010937147,0.03178306351213827,0.04669547080993652,0.09223401546478271,0.09778643372979448,0.03136155121303577,18.48631600130381,,,,,,,,,,,,
69,1,164.1604066965368,170.00451324737074,119.11143325286535,162.84279218235073,121.14102513107079,154.14219219806284,125.6235430635706,164.04502228657395,104.24724981564827,160.56677692188597,0.03684991089483316,0.06634429419864965,0.10558502620401251,0.12357926637665659,0.042726743336804644,0.10222559266404889,0.12393553220676387,0.06808740327544992,0.09855256034449796,0.05202097683365435,-0.17765861749649048,-0.0007541775703430176,0.09845452249653393,0.09739887459746513,44.17582748761162,,,,,,,,,,,,
70,0,130.489924266112,156.80003149620768,115.11984848988527,144.86172284288875,167.82271674129925,173.7023880696497,170.24800173970797,169.7988460030039,156.46007451184033,158.4917673069864,0.05395652520917773,0.04413134204154629,0.022041343986812546,0.010705626023917543,0.07195930609592402,0.061796353919793275,0.06275224564377806,0.02241035971133671,0.05045679283071863,0.028326121716709566,0.035987913608551025,0.08886957168579102,0.09501012468453218,0.030360965090146713,14.914819790114192,,,,,,,,,,,,
70,1,163.55977938412587,170.54265932017736,122.35325538513203,162.6349409645458,124.0660574844501,154.42914620496956,127.58215395335112,164.24213250159212,106.71999781779505,160.59980252827734,0.035306748831525375,0.0657136774871083,0.10365316018297518,0.12094471660317514,0.04259125365133321,0.09778837810556479,0.1186722344874535,0.06293437563005763,0.09369155346031642,0.05186398911859572,-0.17698204517364502,-0.0005564093589782715,0.10249408966865865,0.1016088155906392,44.09457731167258,,,,,,,,,,,,
71,0,130.43277247712072,152.96214805282517,116.27223749455861,145.79019516915656,170.59417483944233,176.97648962173446,169.07045556716088,173.58170169886432,158.539743910037,166.46585609304043,0.02316734794808526,0.060827495513382616,0.055139013212211145,0.060964501224024054,0.07216156058591358,0.07077237093760216,0.0778351432269879,0.037546752315387316,0.059521127689480154,0.022322678295002462,0.0011073946952819824,0.05230832099914551,0.06240806923814416,0.026557367786099215,32.46560455034907,,,,,,,,,,,,
71,1,163.14759188060026,170.4612280735789,120.74739006054597,163.37784564769217,121.2704417605663,151.10522315437046,123.17760933709937,161.13579014079917,104.12341955686485,158.21318667278462,0.03392829273982294,0.06656384868777311,0.10751365745188009,0.1271963639061451,0.04625714744445784,0.10320989501267398,0.12438506126674898,0.06485510256144728,0.09473077337612812,0.049012605314573306,-0.18085473775863647,-0.005076050758361816,0.10051886786478025,0.09903944829318533,43.71062960142994,,,,,,,,,,,,
72,0,132.2774855503395,161.90441573284758,114.84730129056466,145.65718132761248,159.86737885322202,173.16086377841842,169.1874200349119,175.84753495910743,158.73599825878495,170.77006618937062,0.05669067765660237,0.043482138814331814,0.04584907466674023,0.011100375358824603,0.06524231409174616,0.07477986562688041,0.06458013506973086,0.011699519499080976,0.049189576720339544,0.04917185217087063,0.050228774547576904,0.0951995849609375,0.10042533467077422,0.035898127764593966,17.125502287308045,,,,,,,,,,,,
72,1,163.78948690913901,169.41621044808824,120.28178220633345,163.63274156128793,121.81540859746548,153.00820458491035,123.86444296932822,162.38688946612064,102.82483840311646,159.99634930000732,0.03233975179870769,0.06451440215176854,0.10747226778440074,0.12410201837966296,0.046079445839993925,0.10573440666110419,0.12450041619514544,0.06794125395441435,0.09606195326704965,0.05035917730478694,-0.18161541223526,-0.005403697490692139,0.09922696566344633,0.09803747018605247,42.66712261518178,,,,,,,,,,,,
73,0,132.3657343410299,160.551326071948,114.85214981621847,142.43349924696227,160.26101911932835,172.57659462744854,166.1555155926215,174.40353270827583,151.36286275178992,166.25964777774982,0.05805145129480277,0.043525807200224136,0.04160053559499081,0.010698034271766762,0.0646541857167627,0.07014551938665381,0.06562471694261901,0.009194548922419018,0.051801740047295014,0.04845349968553047,0.04390561580657959,0.09968811273574829,0.1054035762842186,0.040178800151617025,9.542323197321975,,,,,,,,,,,,
73,1,162.55662183699755,170.72938570648142,116.56121169896102,161.0904699283624,119.2214796895828,153.14007889067832,122.8634749275023,162.77219560670716,101.99125444576312,160.84754544002743,0.03174177439899905,0.06163782120591222,0.10012293595591033,0.12287254071693904,0.04487840018592315,0.09960288460753648,0.11990851673045594,0.06614361431447932,0.09698534420431647,0.0524925987493122,-0.1777355670928955,-0.0013797879219055176,0.11304558241370297,0.11241143029413624,44.126520094901274,,,,,,,,,,,,
74,0,129.23783136036403,158.10892281580908,121.83270044185318,147.21174968242008,165.81645926135178,173.8240848862329,157.10071420536002,161.03126428691104,157.40782037816027,155.8161501688673,0.024123103997086465,0.049291215211242044,0.04148548391910899,0.047430356267687344,0.06234888469265841,0.060301666588286375,0.06651054563682789,0.04003837073578968,0.05413681384411792,0.014278791737026762,0.00791400671005249,0.06936055421829224,0.0803621034416468,0.03348288619564636,22.30781543511476,,,,,,,,,,,,
