frame,hand_index,angle_thumb_pip,angle_thumb_dip,angle_index_pip,angle_index_dip,angle_middle_pip,angle_middle_dip,angle_ring_pip,angle_ring_dip,angle_pinky_pip,angle_pinky_dip,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky,thumb_y_rel_wrist,thumb_y_rel_index_mcp,thumb_dist_to_index_mcp,thumb_palm_dist,thumb_adduction_angle
11,0,163.19182441844237,157.35405943188843,125.18446606916025,119.30019411339485,131.63568861446777,98.46620157706921,132.8011618808699,91.93830876230706,148.12152585230538,96.26393825060849,0.1250212939138745,0.15735957952213786,0.18982651414474713,0.22409942631955707,0.0516261486354901,0.0938264828605891,0.12424948252171227,0.043472203511955965,0.0783775689434196,0.04055404564752731,-0.16101261973381042,0.07325294613838196,0.09614975074407507,-0.05895217471870305,67.90015769208017
12,0,162.59088234246173,147.57802445081373,126.55367358762899,121.39855418353137,131.7868603916206,100.1645367669159,131.4579861479925,95.62663173052452,145.71657664660248,106.98499934296697,0.12455414241052129,0.15860554002041138,0.19145303261981558,0.2262914698555631,0.05118757814552907,0.09422849206719278,0.1260739755333446,0.04456944200987078,0.08006715354758549,0.040453263159409086,-0.16443705558776855,0.07239815592765808,0.09483378307307516,-0.05806842140341057,67.14610324544935
13,0,158.76776426674402,144.60311541260685,127.2985831879437,115.22012431359228,132.49081521319684,97.18854948480875,132.13506829576184,94.942207166862,146.65657327380418,112.08316198769121,0.12961224021337542,0.16241489391864847,0.19458251013279898,0.23195882158349998,0.05429055369760323,0.09823680303808953,0.13116879631427378,0.04600176099376125,0.08329164985346134,0.042862877925601714,-0.17352807521820068,0.059965699911117554,0.08148524090823485,-0.05321468757567714,67.98996125561385
14,0,159.12273891444596,141.60792453157416,125.88343226833224,113.07801073200406,130.55720749330735,93.03337751764238,131.02556919230105,90.38404508093139,144.93569860815325,95.94585222179188,0.12110976661228853,0.15587455035473227,0.19124188558702865,0.22550262827099413,0.05251014429262204,0.09850325116874953,0.13312269416936007,0.047718898533566284,0.08607798505120699,0.04194185925731844,-0.17567986249923706,0.059421926736831665,0.07851344495263138,-0.052336692275068784,66.33909769222036
15,0,158.3576427304893,148.76320437899736,124.11678279603997,107.42350320797196,129.92874148914865,88.3040024329163,131.0540920613975,86.36893285573407,146.22152160384246,88.44716424652309,0.1205912319080995,0.15609375353750324,0.1918565787088807,0.22546261063423959,0.053495904934422404,0.09913792348974132,0.1316259424909409,0.047284837724593944,0.08413639142280706,0.04151191811125088,-0.1735801100730896,0.060590893030166626,0.08056929983615624,-0.05238121286735761,67.87831081596212
16,0,158.69518952753072,151.76441179282523,125.75974745840162,108.99597759205267,131.26183597683718,90.26584797671248,131.7680688565861,89.5996952788114,145.63871798878728,88.6275581281897,0.11882839219261115,0.15254642729144574,0.18848888812251055,0.22045755247798762,0.05091081007919614,0.095712968406108,0.1277961757594464,0.046372791986240634,0.08360933125095955,0.04223913383549166,-0.1662580668926239,0.06971213221549988,0.0885700842698788,-0.05787887765892714,67.04281590406016
17,0,157.98230072286626,152.60676621896928,123.90779487308812,110.55075422275821,130.08335968453133,90.38353352871471,131.16005855156249,89.45578738650563,146.1472431998302,84.13495214613165,0.12014370375911049,0.15499688006357526,0.1907903612437564,0.22191667010722646,0.05289284590038317,0.09836172406512335,0.12863636683122717,0.04680656375481036,0.08291810837842421,0.04307306127651196,-0.16375738382339478,0.07014888525009155,0.08862248893487029,-0.05711551170447446,67.0022779686484
18,0,157.82108919075372,147.8818828573667,124.13991050907822,109.06871565625063,129.74363784936165,90.63222714497154,130.6498948926186,89.74814475328523,145.50597649889409,87.0893778535601,0.11986873329556956,0.1539709769481915,0.18774984194490937,0.2201468704980784,0.05161100044169484,0.09570781526235839,0.12760221444754882,0.045510446739745004,0.082692818324124,0.04335317441529584,-0.1643316149711609,0.07098627090454102,0.0896879639964162,-0.05863958793921949,67.11700237547379
19,0,156.14861148270887,150.32816493367673,123.88261413344911,100.54109801906031,129.43120366578103,83.58216568844037,129.8608072407777,84.26301941039448,144.61306555178535,83.02848145248515,0.11237370831949506,0.14651387495830911,0.1832751056166392,0.2184221817357844,0.05673743384893905,0.10279376935832,0.13319881809580256,0.047470733841949185,0.08363490787473257,0.04307638481839762,-0.16115626692771912,0.07370015978813171,0.09518347955759372,-0.06550393913094113,69.08005953763647
20,0,156.41286126236065,148.68414966694155,123.56626176737151,99.6538579823885,128.90360066680046,83.27822010777761,129.85795498478686,83.16342559376722,143.8595287840624,86.05573895965829,0.1016050301086135,0.13739583078647305,0.17661869809832437,0.21488053813734956,0.056194189167792105,0.1026525844034771,0.13545707605239185,0.048171472933020036,0.08644974373580062,0.04439241055736505,-0.15385431051254272,0.07803404331207275,0.09873356058130779,-0.06930378619693747,69.94349980991069
21,0,157.48713793164936,147.78657233121064,123.34453805523822,104.13243785176503,128.94439934948318,87.43926976563422,129.7846260015229,86.60408904887827,144.68822893398007,84.32174777146753,0.10645298605861489,0.14166282717751713,0.17995198313142002,0.21545272931032317,0.05440724603220497,0.09984500670021099,0.13010904777950671,0.04694103574602668,0.08275735828707698,0.042350197657921806,-0.15169799327850342,0.08244985342025757,0.10293165544254887,-0.06946248428393317,70.27037990805552
22,0,158.73043513297995,150.63335821003676,123.07130349217671,112.95096391907323,128.64758145219213,93.40875529163199,129.20930891931118,89.3379144869063,144.27206166896642,86.08557713327599,0.10239889968554092,0.13737756090964165,0.1754862486255053,0.21069710522721907,0.054395661386937674,0.10066348263099244,0.13106543990648503,0.047783893123719605,0.08348321594259125,0.04238752938957076,-0.14209851622581482,0.08989018201828003,0.10840501742048451,-0.0703591593905297,69.3955736936177
23,0,159.6807270216321,151.64082014374605,121.31110484335504,109.18901582513912,126.7870919126541,91.14200545056399,128.06138156837724,90.15555700626034,142.48394616930713,87.36733691480607,0.10400859381128515,0.14006513161585346,0.18223297287678106,0.2165258277337485,0.055013762606417126,0.10363827876526262,0.13287577112743404,0.05003818021195181,0.08499747606741907,0.041988450087420984,-0.1429797112941742,0.09272027015686035,0.1132583904656938,-0.07266415537512938,70.57396048153866
24,0,158.65348429051573,150.85726094927955,123.7574060426974,101.60221290457461,128.6928406356814,83.67821179827394,130.1423072259011,84.73946602762713,143.1907887074289,89.01384632771678,0.10918594160860624,0.14836062017244356,0.19235961279510283,0.22814514813226924,0.0595104585391407,0.10883424764659275,0.1394344936124888,0.05070707356543179,0.08674874354319899,0.041936711052376945,-0.1597597599029541,0.07920300960540771,0.10580344001984393,-0.07165684949735093,70.25644853621637
25,0,162.40707680786187,154.47041854873234,119.32043453750691,99.69016787158701,126.14167443869395,82.22483381515774,128.86194635033428,82.9498310818004,143.4072411827861,85.49576439516393,0.10555103947492604,0.1488348965587478,0.19353763848476643,0.2350040721462349,0.055343770104730884,0.10241909427362147,0.13873680985302178,0.047867264600546876,0.08902546607121921,0.04669504613223684,-0.15334540605545044,0.0879448652267456,0.11572784785545324,-0.07620353576225693,67.91997155535458
26,0,168.14363306666837,171.56312458743758,122.96301115345867,95.25914830173078,127.51661647564622,78.42028807794041,129.51468865891246,79.55820264791072,144.2784366111013,81.41257767748141,0.11486845942386889,0.157763163562877,0.20527680306615453,0.24860287516697402,0.055087386711174684,0.10396818559545097,0.14021307224646745,0.04962206330100556,0.09091402478652337,0.047497704309795344,-0.11694538593292236,0.12667185068130493,0.1613347119954766,-0.0973633710979262,66.71315712675651
27,0,167.20689457202627,172.34386114189746,123.39997940090915,88.01553226521888,126.76509784250601,76.13269993637059,128.91431674867752,76.01694678312262,143.75314928602577,74.41885201084693,0.12043621692117067,0.16406003766535043,0.21066783194426775,0.2542681508071606,0.05877431344100238,0.10741965172436853,0.14179187257071182,0.04935904913057498,0.09024686490704385,0.049330558504443504,-0.11899799108505249,0.127340167760849,0.16652207958494938,-0.1027225976462319,68.42060508737522
28,0,163.3939828704652,169.51386643956752,122.21272020479856,87.16114871911668,126.04702669795059,74.20867279813616,129.82587195507924,73.00765178195286,141.61280524400777,70.22630736911488,0.11662552153537577,0.16125753163571302,0.20819699790267088,0.2526425245415099,0.06113052307058731,0.11108586610853076,0.14530530068339598,0.05047286549272179,0.09195885418103444,0.051889664382034996,-0.13008254766464233,0.11297035217285156,0.14863727892374143,-0.09521834257865401,69.03109981162562
29,0,163.85370378455005,154.06324160909327,119.99159925900241,88.72768509292096,122.9485583409612,77.68861714510417,126.20314315533254,77.64829864972745,138.57232390918455,76.28562929837814,0.10187937833608186,0.15060098898134072,0.1991004143006651,0.24530304593381,0.061385358811231784,0.112105708793678,0.15065225395539425,0.051147051290024365,0.09582509283659943,0.05347340406911134,-0.1429368257522583,0.10640168190002441,0.1373287946533054,-0.09223416204128121,66.26796236922958
30,0,166.3335220520424,165.67260123419632,121.60187395351953,90.85392807549545,125.55749286469515,75.74117823676696,128.21878980623356,76.01018873253153,142.17387482182244,69.60321002072203,0.10961913646174234,0.1555200455898246,0.20384416059577226,0.2485480487959054,0.059654520993077706,0.11125668061043414,0.1462567445024675,0.05188980318775923,0.09349427307124289,0.05306642521549269,-0.12443298101425171,0.12380862236022949,0.15639456190397436,-0.10327284265523698,66.39538454083947
31,0,165.63993100596915,161.58868085063747,120.93783543776999,91.82175235645914,123.4387447672177,78.03218825342836,125.67238372240493,78.10631139525,139.21180181213995,70.80284359499896,0.10765517721050746,0.15190616806920973,0.19914389315221553,0.24444650033469972,0.058031773613894014,0.10849487351097263,0.14441735322642207,0.05079365765709399,0.09341122113739772,0.05358968265679027,-0.12990570068359375,0.12178963422775269,0.15275966659433707,-0.10355396938174838,66.07028411801102
32,0,164.34206973345223,164.29154594255044,120.7118102532826,89.3692351758604,122.08386754206258,75.98910615089153,124.44386069228244,77.37819220117882,136.5993263554541,70.63950892713352,0.10962954865287729,0.15337232472620146,0.20230100213371036,0.24584419091103443,0.056880563666557894,0.10946578880743298,0.1441307300660433,0.05279729221784541,0.09355715802145675,0.052526814002404214,-0.13272058963775635,0.11958956718444824,0.1512883574469625,-0.10269610546761401,64.93405067545228
33,0,164.49983730872634,168.71896562539524,120.00349267573625,90.91997345521946,121.30184740817838,75.31190089256444,122.52881336983147,77.7170935518759,133.94144169620222,73.43220813021894,0.11410251616274525,0.15343261515169807,0.20311150468082487,0.24699349485335304,0.054514639513880817,0.10779349133601104,0.14254510758988062,0.05377655213846389,0.09478757305886713,0.051347871672715074,-0.13283121585845947,0.11606860160827637,0.14976570663126076,-0.1061261693817569,62.38815667785382
34,0,163.95475210428808,165.3305345404787,120.1885331727987,90.99241424746165,120.35398505101938,76.84998358465167,121.17229897103988,78.96693302822037,133.69290131749037,74.77677237967752,0.11330538810826372,0.152968802561657,0.20315463158843272,0.2464633260319691,0.05023209442288855,0.10287446318430424,0.13865566936347323,0.05306722313356366,0.09432172608526074,0.05077091711677574,-0.1274595856666565,0.1195865273475647,0.1523147409094287,-0.11420875295478466,61.91639652577757
35,0,165.31144659925363,173.7079013772279,117.53737950143888,91.02520292804115,116.87961921818759,79.0689363574109,117.60288165581282,81.09186105897648,131.07440901286532,74.15951091708301,0.12387052048637504,0.16478131883211566,0.21473855140189987,0.25888439179469225,0.05117288919712615,0.10417748487279144,0.13999435128985274,0.05329329336649957,0.09480159995296895,0.0524526263230332,-0.12001180648803711,0.12526124715805054,0.16305328061568558,-0.12174069224900379,60.04628278001782
36,0,163.7233912460269,165.90893405355501,118.67898047255635,90.43509766490754,117.80575442944654,77.97178349694606,117.7365452076864,80.43354797502313,131.68128387739375,74.13220513178153,0.11741853831549354,0.15695469015331648,0.2057005985293932,0.25031398927684234,0.0513170546489209,0.10270058880676342,0.13851327168043315,0.0520342281569578,0.09474964021420833,0.05356765792135635,-0.11893242597579956,0.12453699111938477,0.15792664438863538,-0.12211096885342566,60.74901487437365
37,0,162.61732244872786,161.8041684652125,118.20886623877149,91.8878155712072,115.13938950918484,80.44765992582784,115.50923452561767,82.11040649930297,129.2967222550813,77.00067659135311,0.11371091062576606,0.1508703253516497,0.19845964203365288,0.2443735811524666,0.0496979772235832,0.10052318088010595,0.13785484747730797,0.05124215322727412,0.09437204812065954,0.052711849752808994,-0.1187746524810791,0.12077254056930542,0.15002484177736206,-0.11534844120296595,61.24339526267787
38,0,162.9740122158777,157.98134716037208,119.37915106467406,91.84397074377456,116.88678398639645,79.01679377237218,117.1851002690958,81.15837387737638,130.8177177152308,75.29947613024628,0.11328324190360001,0.151915160177512,0.19924145398118087,0.2428926822971039,0.050582115643003606,0.1017175360635315,0.13789944041841698,0.05146634748998052,0.0929955759386282,0.05107626333617679,-0.11738073825836182,0.11928683519363403,0.1481766045443492,-0.1138263439405313,61.14060889891169
39,0,161.75461829866424,155.60994413688778,119.9492019419463,91.13842929742903,117.82900105611645,80.63381224584046,117.20791818916553,83.28855549562125,130.83469130394658,79.6189492218967,0.11402173620562243,0.15289286151040093,0.19964951395420297,0.24346560710220833,0.052256365458565775,0.10331711327668983,0.13928947765273503,0.05157526263968039,0.09324497503307062,0.051061503198218464,-0.12094324827194214,0.11408871412277222,0.14247636576323788,-0.11328096860168332,61.085685702283804
40,0,162.46463501212264,166.0223660672553,119.33867767589092,89.13558276770576,117.31269129775313,80.77949840723252,117.68499894604298,82.37230375154363,131.16801679469177,76.89904289461354,0.12053719252198211,0.1592590360990222,0.20590979539928603,0.24995511461598294,0.05245813014359248,0.10287897890272164,0.13793076973781798,0.05094649176337841,0.09310255591796293,0.053416874366423284,-0.11950159072875977,0.11531779170036316,0.1481710702028139,-0.11948470692964219,61.740683073909885
41,0,164.98972798677414,172.24672288362848,118.77525140410359,88.79468603646231,117.31751769301223,82.55256081448177,117.97145737656608,83.34753974811709,132.3341065296785,79.78838217072125,0.12990219470571418,0.17197140825285884,0.22035893620057845,0.2673863977629695,0.053386323080101,0.1043347706679374,0.1431314937295319,0.051549778642315074,0.09686087381412727,0.05487380102578802,-0.12324613332748413,0.1169205904006958,0.15523113168602612,-0.11632086443776452,62.22556066400459
42,0,163.55853204723718,165.12744298654096,119.71207402288962,88.88986337935894,119.42343817708462,78.7477635658496,120.10390790404828,81.16216699645692,133.3975759910844,77.67063215390615,0.12094779770353693,0.1623796906213354,0.21219995306833034,0.25987903854358235,0.05332966024535689,0.10599036749692459,0.14606075188766868,0.05322148763771215,0.09980933070310231,0.056353900857836536,-0.12830525636672974,0.11582833528518677,0.14867436373848253,-0.11122010066214369,61.98208889923839
43,0,165.85065391279286,170.14769854007412,120.55263514537786,89.53742935877816,119.96115869447314,77.51532851681172,121.14648287094495,78.13639073121537,133.30661214659094,74.69820665591287,0.11897899608481716,0.1592420784048584,0.2083219425121158,0.25781379042141755,0.05324415258223841,0.1046985559292829,0.14502725420373636,0.05203540037273466,0.09917314316649323,0.05689423570281537,-0.12179350852966309,0.12775066494941711,0.16088278369239403,-0.1167388947868428,62.344156780964106
44,0,169.1624980155978,174.6275067528189,124.4223000156648,111.76435133273279,126.41114752904886,91.83607315523447,125.33908822257843,89.91855124844624,140.02345262593417,90.27418663426097,0.14343707874201966,0.18240123327026977,0.22450625579234845,0.2649706648885305,0.052128179799249344,0.1001205716279832,0.13389177332230726,0.04830837220894618,0.0864412356566622,0.046090268398584266,-0.1348646879196167,0.12172600626945496,0.15927985200730943,-0.10167903172706629,60.47915162074438
45,0,169.7868724414891,155.3908484113027,133.17098992018427,159.51430284911743,136.13495114807486,158.16533202504746,132.22409811588324,152.82844842315262,142.05361807822567,152.96985700522453,0.12287465747914882,0.16716758224541695,0.19524942926456132,0.22309300258524742,0.07078389756867019,0.11917885012532764,0.15064873025068587,0.05074941441772715,0.0842813593252692,0.04034210702041989,-0.12993615865707397,0.1242247223854065,0.16440603484323052,-0.0942324968824323,64.97622360169146
46,0,171.64734998357693,162.76345842208946,136.16366233764722,168.97963543350892,127.7160969980147,166.61140031044172,132.49456377023915,168.0341534137725,143.07326408531156,167.88415488261788,0.0753119455896059,0.09197874493811153,0.16182950107022667,0.22515252982670536,0.04917360901417423,0.13274211884642678,0.20945602668717914,0.08497184117166387,0.16425195130908243,0.0848573045446533,-0.036440372467041016,0.1791331171989441,0.2080761184943566,-0.14881496489901602,54.63080422153199
47,0,171.85955317834674,177.8210746281557,122.3895323490734,166.43022530809404,102.26803028848691,162.9352669998404,117.76007185540433,169.14378080842704,132.70256776174176,168.62214517213982,0.12478413694226824,0.11907733359753504,0.19902596550253265,0.2850623047031733,0.0470925249733768,0.11848788934782847,0.23276762518476066,0.09530013144587887,0.19548619079808568,0.125086919791755,-0.07364058494567871,0.08933436870574951,0.15765213636723444,-0.12507202267361037,58.032390659358995
48,0,170.03151265776995,151.41535621342058,82.22827315558118,152.35970614376762,78.08743439509081,150.08279134204716,78.21563100931618,167.18937694421354,101.30348828151,156.22897391343596,0.18271481112404123,0.20230390915293592,0.16286264848669377,0.32182704938629003,0.035868494792306985,0.12894195048752163,0.22859412347356886,0.1145539736202797,0.19452992498427105,0.1625474712288644,0.05729717016220093,0.1768587827682495,0.20648571233912813,-0.17797446955173288,66.22537907071109
49,0,158.425877716322,175.68590095436562,157.004824753742,167.45153544961684,163.5181000687775,172.9758348342966,166.2905987816001,170.11959960575174,164.8267199707771,174.63970915376655,0.2742377372086272,0.3677866357557815,0.384551981233896,0.44175945509860354,0.12598694347022113,0.1983295739538111,0.35118626304340544,0.09691640046740946,0.27090277323296613,0.17565663802288686,0.08675062656402588,0.18341398239135742,0.22782221924257112,-0.21539796633432134,56.81660291954007
50,0,166.06523810490944,176.2720160805841,175.9118677262319,174.96332458830105,170.1354148765428,174.8150385796704,165.35795185086428,172.86366559460822,162.80796722657445,170.148763195575,0.395560138197522,0.4490458646046506,0.470858051405685,0.486545378492858,0.09978318449968095,0.22405655433695376,0.4177729349694191,0.13637040303400438,0.3517202424043433,0.2250519932138871,0.08730918169021606,0.19272124767303467,0.2429373940080222,-0.22204842794817078,51.408185430273235
51,0,161.42506782631702,176.90308955556577,178.03902602229536,174.372022952382,175.1320245237473,175.0292081193869,169.93533069341106,172.0963752387597,164.32950251815384,171.69635995057143,0.41745259235538545,0.5015579843303897,0.5077432914824327,0.5178143704001409,0.11703771379310988,0.2293249225632955,0.42485090498855094,0.14320450798151474,0.3700615946797278,0.23304160179280797,0.07803130149841309,0.1913321614265442,0.24447124593050895,-0.21878647518471922,53.76091803054376
52,0,163.76598411508158,175.98753653312409,177.4965797354854,173.33434057143648,176.34805277009514,174.8963110696615,174.63185115313036,172.60408558202892,166.10297952085202,168.6722987429876,0.4311770101431353,0.5279787280689574,0.54377194641758,0.539428960211547,0.1259073911050247,0.23272564308425112,0.4168849456676446,0.13804944317580492,0.36323985006223986,0.2351423470529282,0.0696861743927002,0.1929624080657959,0.24807907368033066,-0.2155300662392567,51.75145379825908
53,0,163.2062342800913,175.64060625619425,177.85235282349626,174.4180885018412,176.5011317091274,175.19779184020175,174.71216940590318,172.75550095138456,167.63760866928135,170.04760505795664,0.4490973012332552,0.5528945844220337,0.5766238551609368,0.5634156784412778,0.13023138552426855,0.23456584261317762,0.41425652012911435,0.1336954279668005,0.3606437581005996,0.2405296300056285,0.07872390747070312,0.1984667181968689,0.25397331338379175,-0.21393066234281696,52.085736327319964
54,0,162.67162474833293,174.9767766559482,176.35776892801874,173.73806287994023,177.36267457890577,175.12425212039662,176.12093361021036,173.08208165826338,169.1069678839478,171.24287284314852,0.4625198472090422,0.5711788938598102,0.5995298509898728,0.5839377767059434,0.13166110613565837,0.23346894863459883,0.40820767951631465,0.13011623916306966,0.3550981909482221,0.24016178628373142,0.08880895376205444,0.20560920238494873,0.26039104131983576,-0.21615055688400192,52.984645786094994
55,0,164.3902934308276,175.4420238454951,175.15897557928167,173.05173638507273,178.30154522057822,174.9967674063264,178.48798895944836,173.41491477048456,172.20920980502888,171.968670952725,0.47271560336130997,0.5888123441641332,0.6202929502203989,0.5967055493741135,0.13723358191767857,0.24112068945232906,0.4125362978569942,0.1339375818114311,0.3619003360216804,0.24595592632000493,0.09593230485916138,0.20723110437393188,0.26453214786619866,-0.21661039694224832,53.79246987827302
56,0,163.51082321240554,174.99200750503144,175.54696446782543,172.8880080726329,177.37424657082354,174.27252064458,179.37221314919748,173.45542179375988,173.7028567045121,172.26344664207292,0.48121250156537904,0.6037106092226407,0.6326454965721364,0.6095418277502075,0.14177519935615232,0.24230005780239797,0.4142885362166292,0.13408099798491988,0.3654588977287695,0.24808302490470827,0.10373574495315552,0.21303540468215942,0.2705809880367002,-0.22147889203479298,53.617152080212485
57,0,163.1313973908641,174.96019291059042,175.34071845753994,173.2664240274267,177.26855357783953,174.919074914888,179.29315955504305,173.9385701551507,173.3305104681095,172.70485142253625,0.48462538998699634,0.6050624454664733,0.638368992849981,0.6135637230111568,0.14085375521109836,0.24557938732435883,0.41721335414186617,0.13533028997986463,0.3659216913983826,0.24941683454571167,0.10265809297561646,0.21320033073425293,0.2716040392861293,-0.22222752689055025,53.646553678267175
58,0,162.43923424003768,175.1374765707452,175.53833329525347,173.70432868637485,177.94916328553342,175.80475073448557,179.1611924910383,174.1365369180285,173.12198082728443,172.24959087484586,0.47891070700570854,0.6056614568995138,0.6435445017502208,0.6197086928390221,0.14634139836800344,0.2512126972973368,0.4182189619299372,0.13556136416104655,0.3648277518443333,0.24983556329945242,0.1042701005935669,0.213947594165802,0.2729404183683138,-0.21911887848201556,54.9784794684643
59,0,163.03996722678164,175.03514635124967,174.1700865312928,173.64311119867594,177.42415124345382,175.67644315328246,179.5185477480705,173.86795079598275,172.55673978140692,171.9826485561979,0.47837008639736023,0.6051510409468623,0.6439838610469434,0.6235407528708952,0.14792964599117267,0.2540741929231002,0.42421422845471013,0.13570392946799104,0.36696884030659593,0.25167587090981064,0.10543125867843628,0.21468573808670044,0.2745396168699946,-0.22159105261186018,54.8095450765828
60,0,162.70879281062594,174.7725355883457,174.04269868825833,173.70727580590562,177.35417558423595,176.04553895128413,178.80487702468864,173.96626961652248,171.9145070445703,171.78680699944326,0.4734596156755774,0.6005524083732415,0.6428198410167699,0.6211905127297142,0.14855243844326535,0.2577410764277863,0.4263141270622423,0.137858482290251,0.36840004979793045,0.25288544962262755,0.10414952039718628,0.21112626791000366,0.2717988850514024,-0.21615105531729123,55.14087283277568
