frame,hand_index,angle_thumb_pip,angle_thumb_dip,angle_index_pip,angle_index_dip,angle_middle_pip,angle_middle_dip,angle_ring_pip,angle_ring_dip,angle_pinky_pip,angle_pinky_dip,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky,thumb_y_rel_wrist,thumb_y_rel_index_mcp,thumb_dist_to_index_mcp,thumb_palm_dist,thumb_adduction_angle,index_fret_idx,index_string_idx,index_fret_dist_px,middle_fret_idx,middle_string_idx,middle_fret_dist_px,ring_fret_idx,ring_string_idx,ring_fret_dist_px,pinky_fret_idx,pinky_string_idx,pinky_fret_dist_px
29,1,165.75243068183357,175.0260278581313,130.1266186003719,164.95210740256618,124.06983638122256,152.13294925576483,128.2130265082329,164.89195654975268,117.8334283212702,155.18200571399043,0.06308359371192566,0.09357527066794653,0.1077776661011741,0.11661919434550182,0.04141943783469319,0.08828772018388341,0.12349500504634274,0.06409257715650281,0.10681735206998846,0.061985247117720306,-0.18771892786026,0.0032166242599487305,0.10165304000296192,0.10041482796222842,43.8256575108916,,,,,,,,,,,,
30,0,160.1119677063141,166.11479979244578,143.36539361678285,161.51685994365332,146.96703472908885,164.33357619160776,163.10675041786226,172.77941919205153,158.8999461792055,170.56807150687789,0.027614403400342612,0.04012022363431542,0.061700348922555236,0.07789112124208443,0.027629480396110406,0.05480333351890708,0.08000093329904392,0.027826826053499485,0.06178528708951783,0.044512266221916806,-0.08407896757125854,0.0369265079498291,0.07576806599804906,0.0620296283815133,23.41620393231869,,,,,,,,,,,,
30,1,164.01092556938792,176.04587745055204,127.61074199116435,162.6767345793949,124.81087484237894,149.09459003398413,128.43496190966678,161.273738978843,120.11002504608805,155.11977371160128,0.04713005303872356,0.07468422927314491,0.10162165098603214,0.12215815865660774,0.043414184150570995,0.09956263769514909,0.12591349651697178,0.06694009961785437,0.09832474443199417,0.05086045688467133,-0.19937163591384888,-0.006382584571838379,0.10866878116986646,0.10497603273025957,42.44206602789671,,,,,,,,,,,,
31,0,157.27352913559704,161.8708413280396,140.55376842869245,166.12194749289503,140.79672591796637,167.26648836749368,159.2270140807592,175.31862763523043,155.34865624850195,175.68184514011134,0.034217979766950436,0.058027955137508525,0.0778832010027392,0.08632982049763206,0.029766242957218206,0.051914385062962226,0.07066405365433134,0.022459625553877642,0.053380404742669585,0.04412914703509118,-0.08187288045883179,0.03716844320297241,0.06814353345681484,0.05990179002266879,24.691368294810573,,,,,,,,,,,,
31,1,163.609142441149,175.85973821100234,130.946004917018,161.22257289573426,124.73402775620883,149.71189318815533,124.8987763516487,160.6342017461147,119.32880798597063,154.30190320482046,0.06116684240344684,0.08499267275159905,0.10065642378949084,0.11447327033372375,0.04309992931962853,0.09551327945925572,0.12662391924739294,0.06342375931068416,0.10116050968056182,0.05403923165387126,-0.18505841493606567,0.003237783908843994,0.10481297902149188,0.10388642457907792,45.0826813518298,,,,,,,,,,,,
32,0,166.73020470499236,163.51130432054157,134.1704210602217,164.70972542676455,143.4798706159409,167.7256463922732,162.00666850606902,175.89566676250453,160.21425848380102,176.14344153889337,0.036330652909827434,0.06165449110879938,0.08462539568849503,0.09425087612884303,0.03274714825708186,0.05755279800626175,0.07603426593573576,0.025374066396478413,0.05637771031174979,0.04485121360400643,-0.0936625599861145,0.020151615142822266,0.054078261642020675,0.051615519745432804,23.494311242304676,,,,,,,,,,,,
32,1,164.03792200168854,174.89208728313105,121.73339695111723,158.28632023274363,120.40291472364444,149.69882530835616,123.394815681704,161.65349253281636,114.870882360136,155.41395559732587,0.053750278251575835,0.07467822089516728,0.09906390224787705,0.11707644602749835,0.047053859857151034,0.09845555478006901,0.12350451555513624,0.05689658455321176,0.08967370918668456,0.05114566098497774,-0.20017379522323608,-0.008717715740203857,0.1086047556189718,0.1050814083310958,43.456823224984646,,,,,,,,,,,,
33,0,168.48502078090667,150.24393333223767,127.15064359075735,151.86051312500686,148.8662234815526,169.05411977318371,167.8915745614236,175.78251682184202,161.55915607124743,177.14027826981138,0.024000761687858106,0.06819344541596627,0.08195654972125388,0.08521094615770454,0.052997651149533746,0.06498724363378358,0.06617711732905106,0.014728561529715217,0.045618125711944096,0.04167052353397156,-0.08240163326263428,0.026547610759735107,0.05136192623974421,0.042462835630966304,18.381154533722434,,,,,,,,,,,,
33,1,164.97912838858707,174.9936310265557,131.77694744950807,159.79968550500848,125.79490909651051,147.37606302949877,126.43503442864616,160.55866572698594,119.3038044827639,154.85972861603153,0.051531040769533965,0.07743434852860313,0.09941958834615851,0.11702336817848412,0.03718823584306521,0.0861801212417248,0.11497457939950842,0.05819351678180525,0.0924989900452958,0.05067390699573596,-0.1982501745223999,-0.007899224758148193,0.10533076530788565,0.10176719452243606,43.05520394029635,,,,,,,,,,,,
34,0,163.43807797974236,164.5921554239411,125.0256084338586,150.56678844475059,156.62394575877283,170.294316600618,163.92400709931175,173.4358701975731,162.43491842074812,171.8623957202025,0.02467582917598689,0.06506740610090687,0.07191710155355699,0.08139536221889927,0.06340204714339633,0.06905159675013772,0.07665110155516328,0.020723751744888223,0.04741982315226037,0.0273371467850125,-0.0743514895439148,0.026954293251037598,0.06275658182137207,0.06072658523210617,26.230586034086723,,,,,,,,,,,,
34,1,164.2050084472741,175.36506573352807,130.13361657041813,156.45485446940003,119.85522290745527,144.1535778890457,123.7029488973204,158.39859477551752,117.24800046289278,151.50972707360472,0.05970171755307522,0.08597281520893707,0.10204770299207107,0.11709692664634791,0.038460775810679734,0.08832886838309496,0.11672967397545804,0.06256608267363163,0.09438042675780367,0.05162909202502444,-0.18533974885940552,-0.002923250198364258,0.09486448408509059,0.09206813933608964,44.42209234103859,,,,,,,,,,,,
35,0,167.81091208403794,164.3437993786724,137.0239872673795,165.08488537429912,166.4689311880227,172.8261697544909,166.94376884191254,176.67748065954018,161.96495050535611,177.88283299284493,0.02775374550633083,0.07444088292678318,0.08168688680289526,0.08652548550428946,0.06241086871741933,0.07076781585797014,0.07840366573691324,0.024887204594729016,0.0567116128073214,0.03372939852056996,-0.08887767791748047,0.01769399642944336,0.05320333598257306,0.05306926653744845,27.411865416115674,,,,,,,,,,,,
35,1,167.80154812996986,174.55932932574336,126.22125170461253,161.1009185525779,123.25387993893123,150.37724417122163,121.44710915438303,162.0130524541597,118.32051342755135,156.50444117442584,0.05490473223908966,0.08245450440393993,0.09765388801751923,0.11041746022683602,0.03100737781429323,0.06898478296646007,0.10455492169109297,0.06193933685709335,0.10103863926440443,0.05446692349199625,-0.19068562984466553,-0.006582677364349365,0.09338840429519082,0.09085171686590272,45.17171967352945,,,,,,,,,,,,
36,0,171.82226251804872,172.1708095501903,129.28633627992014,169.04953582692937,158.71403924001297,175.19897334010705,172.09694776419082,177.50809771630136,159.9779309367855,177.53114082910275,0.026529986729855678,0.07149835644796092,0.0835466597014155,0.09169878767706804,0.06041451847072641,0.07315385644445757,0.08649509218409746,0.01518392331423381,0.05333118428853867,0.04419318116046229,-0.09232324361801147,0.008805155754089355,0.04224673568952678,0.03733098751132588,20.94243497287873,,,,,,,,,,,,
36,1,166.8640323487896,175.04764206356583,130.23714434100822,158.86743522457382,124.05526641170283,149.74238108871955,127.02953404741947,159.96853015146786,121.11256275108748,153.39026999744374,0.06076716188424086,0.07366504013682856,0.09646857141345774,0.11293538804025711,0.046644244007539894,0.10392305448304108,0.12710947615735474,0.062370655190632895,0.09412785004411812,0.051134888924266736,-0.20217633247375488,-0.012848854064941406,0.10796658080648083,0.10393298870750327,44.639328682125225,,,,,,,,,,,,
37,0,170.239635322181,165.70890959371008,144.4043132760148,161.4411791301976,156.68661384806117,171.1523133887822,165.75606633505424,176.8443689812854,164.23803963176442,177.12028326010213,0.03674633063295588,0.049715249906091406,0.0718812228825895,0.09090242069374298,0.050687470259388176,0.07837713928583127,0.10104385766193803,0.03043349198554335,0.06958589729353624,0.04842854748955697,-0.09235572814941406,0.017072975635528564,0.057038263561334984,0.056419242706194375,28.90792182994985,,,,,,,,,,,,
37,1,165.63586842490324,174.8722545953138,130.61095663287824,163.13953677756365,128.5083587147172,151.41056011313339,127.08442913893158,164.05024739679064,120.47709598161559,158.31921736998558,0.05470009532039181,0.07907512632467824,0.10131553538659514,0.1237369234046465,0.037507588667530685,0.09447143329765541,0.12485689364467904,0.06790868834595257,0.10362112042571209,0.05324989274691918,-0.1980743408203125,-0.009861409664154053,0.1119373036716428,0.10820002666173334,45.79207807340241,,,,,,,,,,,,
38,0,171.1119470486419,171.06216779466055,134.67851270167606,165.9037349870362,159.6633414862197,173.95131381307527,166.55038684030066,178.49494475511503,160.2576840930143,178.5007586157636,0.029746972583079803,0.07552229799735659,0.08512105510762567,0.09228758799248091,0.051026692697399886,0.06011700748774003,0.07126547258700072,0.013815111415823464,0.04998450884868545,0.04001628515615339,-0.0889785885810852,0.02019745111465454,0.051747295608661904,0.049387081385918644,30.84165311480488,,,,,,,,,,,,
38,1,165.28820006397342,177.1186226086206,137.87150104201797,161.24565345838332,127.03433509061246,144.47110208999464,123.20232301877866,160.31169222795256,116.51358495215906,155.3094629728888,0.05386718790967651,0.09185429898611615,0.10137817175500728,0.116149276432249,0.04207433855889947,0.06813378238537854,0.10609885531326732,0.05958014217580704,0.10329533314363251,0.056072884068935645,-0.17705655097961426,-0.0009065866470336914,0.10544442882133698,0.10316756835901836,47.730727005851286,,,,,,,,,,,,
39,0,169.12336891733221,171.0303729902385,145.04343441483115,168.0050499731561,154.55504946351286,166.5555251157041,173.35679268322843,175.36204738263706,164.94190333136672,177.1918135883801,0.022682540685907242,0.03269511195615554,0.07378056248427325,0.08911788608365377,0.01311508593450193,0.05999848023602853,0.08301530047724963,0.047406840270050606,0.07272107089705705,0.0476634881210327,-0.09254390001296997,0.02412337064743042,0.05957718008785426,0.05177673989514386,21.018237102438764,,,,,,,,,,,,
39,1,165.00841339558596,175.77739713063457,138.84571462459544,163.23302438870797,128.21581672838,148.9800964030711,126.08967681963603,160.77596017242774,117.09816989102889,152.52056811094036,0.06934846406794373,0.09792926426593859,0.1085016895755994,0.11869927996994542,0.04305542531570615,0.0925509189072225,0.12723567419151738,0.06680430093442993,0.10659839762733798,0.05690736144689426,-0.1866658329963684,-0.0018820762634277344,0.09938534626128552,0.09774059826782061,46.213127470418335,,,,,,,,,,,,
40,0,166.49982583133703,159.61231399209706,131.50879397485798,166.7331876326755,144.3119320297683,168.4401323828592,166.0219627512054,177.56614128337344,156.03552651364024,178.86620378165796,0.024121503252519598,0.05082183332451276,0.0819043530577877,0.08922872207146676,0.034427715702124086,0.06723705901233508,0.08168773080453812,0.033392338650035956,0.06320816011305343,0.0523140449559708,-0.08391493558883667,0.029373109340667725,0.05526932214160133,0.045647309531554214,22.161144579496717,,,,,,,,,,,,
40,1,162.27760857598273,177.23492796025047,126.58076707435524,159.66348814435565,119.83822329186344,144.50893689777212,116.3900740967498,156.51672176139834,114.77114926243993,152.54925699140597,0.06828704963561676,0.10395958460258173,0.11637123742084478,0.13447739527131108,0.04450119018702156,0.07994632023948331,0.12291110791838672,0.051946547080025315,0.10067381484927208,0.05747748194731987,-0.17760497331619263,0.007614552974700928,0.10020756194959471,0.09808437046727309,49.30314774286366,,,,,,,,,,,,
41,0,152.1210161820647,157.46774550546726,132.00089437709846,162.16830592112882,132.76774721849532,163.80221355363835,159.9705064673751,176.51158791790638,160.54175746251607,176.72017089543854,0.026763139222116625,0.03619271649752468,0.06289852181411477,0.07787478425223127,0.012800064321963968,0.04406134624311082,0.06498571326488767,0.032220434433893975,0.058633048636553255,0.039492857581388194,-0.06121528148651123,0.04369562864303589,0.077910456639327,0.06563359127809566,22.58736488888816,,,,,,,,,,,,
41,1,162.48707578354285,175.4615553671998,130.40177782829886,159.82320372013533,123.54052624961109,146.7715643506866,122.07941709004804,160.2751350704328,118.50550217018409,153.83091773974542,0.06013674891159728,0.08900456332392076,0.10487253131600416,0.1226839499546987,0.04652000306153642,0.09933049678464681,0.13062846836109004,0.06705846536920032,0.10328861696880252,0.05325870992114718,-0.19084519147872925,-0.0010734796524047852,0.09800166639961355,0.09558865408724451,42.7425173430897,,,,,,,,,,,,
42,0,170.3901034757398,170.2786954616177,131.14799259078333,162.2420833745046,146.07966969924487,169.9775897462557,157.12468830085513,175.85619865711564,155.86549428864444,174.22364218942957,0.038876208346407114,0.07006591493044835,0.08441599671113209,0.09430444259647672,0.04901029713482866,0.06678959393855662,0.08257569095062954,0.022164620554475906,0.05625022231960607,0.039569359671880334,-0.09995585680007935,0.017360210418701172,0.06078159146274807,0.060722397779387614,35.865138717138436,,,,,,,,,,,,
