frame,hand_index,angle_thumb_pip,angle_thumb_dip,angle_index_pip,angle_index_dip,angle_middle_pip,angle_middle_dip,angle_ring_pip,angle_ring_dip,angle_pinky_pip,angle_pinky_dip,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky,thumb_y_rel_wrist,thumb_y_rel_index_mcp,thumb_dist_to_index_mcp,thumb_palm_dist,thumb_adduction_angle
57,0,174.825958154975,173.97815255066538,78.14893360205059,145.28722941367806,175.82560207280213,178.53508732333083,177.23285763631202,177.19640560664592,172.90880926212338,177.60396770306536,0.19726929477330626,0.5088847967671578,0.5289562898932194,0.5368146941071301,0.3633920322767052,0.361946587872007,0.3437822206301912,0.0789321021621114,0.25671712183917,0.18503514691535508,-0.22627156972885132,0.0937843918800354,0.22665941558992964,-0.17467186993251235,57.13717212763116
58,0,174.1491919963779,175.29572053590482,72.98410178491419,151.40223722170097,175.73287532414108,177.98441250494872,176.73417305838444,177.30148000753908,171.7257307995638,177.90528148713386,0.17226373512566706,0.506384792300829,0.5263824257557551,0.5303129924057738,0.38730812257840086,0.38875885030744073,0.36635802496570147,0.0748397025823647,0.24872102320582432,0.180967405664641,-0.2335890531539917,0.09231120347976685,0.2296804425192041,-0.1791745346783134,54.597364705040405
59,0,173.46437450999855,175.12671659564307,71.91554758994185,154.2830585150403,176.02488514427705,176.87478739450248,176.68243736939326,176.53724266175286,171.57615541723914,177.68721550236026,0.15986585916346657,0.5058466147613758,0.5246431815475978,0.5275099783631677,0.40952826125213815,0.40943700111139103,0.38206539617547913,0.07457615906413027,0.2479347777025833,0.18028409472214812,-0.24254333972930908,0.08718723058700562,0.23213853855484598,-0.18410458152180087,54.306881588933784
60,0,171.90491398885584,175.80790417428048,71.25501497684883,156.612694059951,175.32596468276725,176.7028013186078,177.56242935811125,176.12259478224092,172.17328519146912,176.81217593999648,0.15981288906036586,0.4985802392612434,0.5221911228790714,0.5241192719933621,0.410266681561924,0.4141871199808075,0.38340082804554254,0.07432900117993547,0.24121990649181818,0.17557683622743697,-0.2441752552986145,0.08838742971420288,0.23291693925432533,-0.1869670898981584,53.852349913210155
61,0,171.31806275048996,177.0946778773974,70.35901293087555,157.6668306817919,175.22969635004205,176.43733141804205,178.16316617587572,175.7792146495774,172.5671837537248,176.8688409253599,0.15922310869160203,0.49481191072468056,0.5194523428382916,0.5203521726217514,0.409959582467238,0.41505360315000084,0.3824901618453104,0.07297123379885853,0.23838374598126402,0.17465442341318282,-0.2445359230041504,0.08873450756072998,0.2301857156279909,-0.18475981224923074,53.15568322176098
62,0,171.10746430156172,176.65080984829518,69.46726215973597,158.58387805229003,174.79314937283914,176.33883585884027,178.0971935507583,175.67142525137353,172.5668713863531,176.4534271849595,0.1547022272375306,0.4925129563687788,0.5194102321627997,0.5179523810322134,0.41490035820699717,0.4223690566514113,0.38726559113360187,0.07347884581147748,0.23542172919336896,0.1725531618381296,-0.24461811780929565,0.08913791179656982,0.22809668510991032,-0.18341450133808723,52.99087531544558
63,0,171.26432566358457,177.92989187757834,69.26059300711107,159.02702159538578,173.7538303521528,176.20640467361082,177.4576473834227,175.59603475553016,172.63755357363996,176.34081162400102,0.15375197357949372,0.48760385485515345,0.516776484712827,0.5147241385014996,0.41221162767910074,0.42197262190338103,0.3862246144976692,0.0734751448208554,0.2314522555337126,0.16952591345621215,-0.2459566593170166,0.08861225843429565,0.2275014197196225,-0.1838567928248274,52.720707380537476
64,0,171.9438424353598,177.6095565009801,69.23969546113256,158.6599705452724,174.19072505045386,176.1859406415195,177.78412076908543,175.47095913752818,172.8930546748525,176.24037604607722,0.15430578488624866,0.4865732656878185,0.5147998356874319,0.5149665480909068,0.41393871674445176,0.422513117856243,0.3877284834851922,0.07241164279021098,0.23026675287139428,0.16871622755092797,-0.24619978666305542,0.08483231067657471,0.22686324472966277,-0.18243896285895778,53.96915443980889
65,0,171.98676699041488,179.0744258904718,68.92898687197751,159.2767387817852,175.02422675034012,176.12165322790446,177.66040996789326,175.3858708607433,172.5086462911017,176.25608221018828,0.15076437279672683,0.4859961361043136,0.5131414348356484,0.5118681518759275,0.4190190322063515,0.42683811001464944,0.39020016017274056,0.07175373322474979,0.2314593397681426,0.1704912088855805,-0.24655723571777344,0.08398473262786865,0.22513007462435564,-0.18058708180560626,53.120864162173284
66,0,172.2722845676778,178.89342864592908,69.03825260513186,158.9246714206993,175.09110419710626,175.99843774728384,177.46140423529425,175.39276368481194,172.30329127652314,176.39949281402104,0.15025660607066,0.48485397425891735,0.513116662730911,0.5106876900023241,0.41700875974816404,0.42602486922652705,0.3886638679869763,0.07221703018656167,0.23114269670354223,0.17038541413691866,-0.24649399518966675,0.08352500200271606,0.22358729404257194,-0.17991707431251064,53.243072986418596
67,0,172.08192620054342,179.1001905580114,69.5461935142783,158.79300991064247,175.45277264604223,176.33827192878746,177.67156108937368,175.7112590094412,172.17980754048907,176.69792736458743,0.1499374220986984,0.4896590923022716,0.5142222725367804,0.5117973738300401,0.4204161523414353,0.42600845397353115,0.38932333090707893,0.07186070376339221,0.23363530513393316,0.17142726652722676,-0.24549508094787598,0.08453387022018433,0.22398980570354082,-0.18071907889314892,53.44860367165572
68,0,172.866564263574,174.5387944382841,71.44509704271788,156.2655408627037,175.21327530892327,177.1516455700142,177.6186847436487,176.380938505654,172.40763572030315,176.73381439195407,0.161384253146569,0.49691039466164455,0.5209141638597925,0.5203372245596882,0.40469039238454085,0.40907803725152936,0.3771315985432192,0.07468583648656385,0.23773680880177545,0.17197146748628606,-0.23881453275680542,0.08858931064605713,0.22842918499867748,-0.18272167391024915,54.15378495940368
69,0,175.81940746901793,174.62063123151376,138.3333203834491,157.8846654467407,175.62574724235876,178.4793687563678,178.59198172755708,176.97924596770525,174.6631799402545,176.5155574722625,0.2637608877079442,0.49979625756088175,0.5279173457209789,0.5283282559308838,0.24745925911467315,0.2647932892996186,0.2867241152677154,0.08537488388736786,0.2522850763845502,0.17826659496040786,-0.2239866852760315,0.09311699867248535,0.2159307005967385,-0.16056916122013992,56.37899378418393
70,0,178.52163383628988,174.79341321954743,175.05982968147683,176.20955249028734,176.2592017661549,178.98257310009225,178.02941186244334,176.3787538394593,174.81862245174446,176.1255507030949,0.36889009038666837,0.5025831312419564,0.5277949387728655,0.5315124693034116,0.13451213429896375,0.18104651980069553,0.2859947318415507,0.08863576778262784,0.25974161883876346,0.18017765004518915,-0.22382265329360962,0.09189558029174805,0.21416482625706534,-0.14115714922165074,58.00289077424777
71,0,178.96592233455289,174.91316650983623,175.27372210752284,175.85114891313606,175.85032015763977,178.9711888039549,177.1596867372171,176.5191647707886,175.07152932630862,176.02986992555893,0.39483447564035684,0.5084809189833791,0.528871390504099,0.5318196202447564,0.12006097335092357,0.17635664811695753,0.29880902154107325,0.08882790994366496,0.2595580459387267,0.17780114238562586,-0.22269338369369507,0.09930557012557983,0.21542919108747333,-0.13543665454706177,58.044993152010704
72,0,178.95115300789647,176.33444411502703,175.12396256485894,175.8383406340307,175.9671438607629,179.0921707479246,177.28315645114995,176.67454956491517,175.35622488732918,176.16967175625624,0.400775476015608,0.5128402539759358,0.5306899079517218,0.5323135971936932,0.12184410647475484,0.1795292292692426,0.3065586136152259,0.08807606851691377,0.2612418846895662,0.1796955091759244,-0.2212626338005066,0.10123753547668457,0.21431302385940748,-0.13460437049037063,57.95767894542075
73,0,178.67389433178656,176.6372068680805,174.81481712176915,175.85303434350956,175.6748408852397,179.19861753429717,177.4280113142306,176.58630312366878,175.34711810626513,176.04704742630338,0.4036947669489368,0.5139362592039888,0.5332771930375184,0.534619918899777,0.1196677506713244,0.17910953565414503,0.3049444347621412,0.08923145754028862,0.26033838556658323,0.17794891028595072,-0.21761810779571533,0.1047162413597107,0.21392169748064627,-0.1325406647669506,58.83455724442342
74,0,178.77303732990543,176.21832741753838,174.99279641062174,176.2060713525296,175.52348786187866,179.12863023710526,177.1953749373722,176.69271629345403,175.56105293200747,176.1391791173117,0.4098713867513663,0.5117301648375974,0.5347133710533827,0.5349495585925531,0.1096978702999165,0.1714201707640823,0.300401702655307,0.08876376062306682,0.26173134597073544,0.18125634780434352,-0.2187502384185791,0.10463184118270874,0.21228546386666805,-0.1312679671876243,59.130879131324136
75,0,178.6672346931074,176.83815173109343,174.6343356608422,175.82227478373534,175.52093653768108,179.23937818710755,177.64163446743385,176.98644050536623,175.48417991267746,176.28556665415718,0.4123077543666564,0.5131446132612201,0.5355695642501135,0.537515561650361,0.10623787979053892,0.16527345963150905,0.29353432024099063,0.08868976610278761,0.26104529407559623,0.17994560357628375,-0.21824294328689575,0.10392504930496216,0.2155203303653844,-0.13247718123657634,59.288220310296836
76,0,178.5555829224975,176.37986995198582,174.82960022053055,175.98198116561062,175.7562777461696,179.06922575939902,177.68456008818345,176.8014538624911,175.3276831390043,176.12722078790998,0.41016190692266535,0.5102497718733898,0.5332524655874534,0.5368657840690342,0.10615857256998681,0.16642356380061016,0.29452602765273267,0.08868574845891208,0.2594039317395537,0.1781561408112421,-0.21989929676055908,0.10192680358886719,0.21344873692348323,-0.12963831606204326,59.422359786994356
77,0,178.61776776299976,175.53105215757418,175.02726873392893,176.15696397063698,175.71321317314215,179.23737007259845,177.42416903232493,176.70208730582465,175.59729383141814,176.0681510550943,0.4084909913682599,0.5096207255625049,0.5339671250761809,0.5368219384280012,0.10743478910171567,0.16967287286556806,0.2982425922065568,0.09044477803325554,0.2624171376514099,0.18026178394289538,-0.21861743927001953,0.103115975856781,0.21352853511513345,-0.12865206976908436,59.37486635554105
78,0,178.66839803651013,175.04499309194847,174.94060540526536,176.11064056442126,175.6862196699657,179.08214269096916,177.21284846390827,176.65340134663566,175.67645977340604,176.14096949748586,0.40760672762801275,0.5085100894384056,0.5330325995232451,0.5354482176568417,0.10696287826235332,0.16937314478880855,0.2973151749266113,0.09084794046565871,0.2623105884723428,0.1799037048663269,-0.2201240062713623,0.10276812314987183,0.21334053907936285,-0.12935998008812793,58.767927515508035
79,0,178.31292972533092,174.40616223194397,174.66835035375772,175.83038666573185,175.38715441588448,179.05318006821915,177.4105447954496,176.66925566944548,175.61042725333908,176.09874589450607,0.4092169341877337,0.5081197772400887,0.5345613548603275,0.535952924709696,0.10435590730915371,0.16784011912720914,0.2932653447184866,0.09117184437987506,0.2598210751371085,0.1776709527641987,-0.2175983190536499,0.10511142015457153,0.21495732216093094,-0.1313464759654434,58.97741866814682
80,0,178.4204361695353,175.29041197809315,174.68733380607264,176.0122514551133,175.31253126595786,178.94964991023858,177.30273898984808,176.42778512213434,175.65781721483702,175.99414812202,0.4074421927026786,0.5047146432476974,0.5330115714198784,0.5317434502334688,0.10300619924831103,0.1689196207152535,0.29355833005040327,0.09230653634878967,0.2603969027203077,0.17837256557823436,-0.2206188440322876,0.10485953092575073,0.21079050981411473,-0.1310179301057503,58.22808187038917
81,0,178.5005790240852,173.93296615880914,174.74844062613226,176.26044938957662,175.28739409068288,178.6393175350423,177.23337169428598,176.51830411236918,175.88830673191973,176.3481922880982,0.405157882244206,0.5006188522096061,0.5306980756581108,0.5308183506313344,0.10225225823333965,0.16984452163930958,0.2952041129463458,0.09122264347041714,0.2585494621143381,0.1781856874459567,-0.22289752960205078,0.10314500331878662,0.20767356314976027,-0.13030073356816738,57.8171798008074
82,0,178.58351427318888,175.88737912835032,174.4058133432959,176.25672719607135,174.6914140308199,177.82175220418236,177.50440950521036,176.53251063910804,175.16768097387722,176.5425487419261,0.39213720073110164,0.47672781458813357,0.5178853790922565,0.5201387887102892,0.09501849004968071,0.16555340028948837,0.28570079368152407,0.08121006343121973,0.23777827396599613,0.172603896386082,-0.23075616359710693,0.09595149755477905,0.20011129817525572,-0.1285409661072341,55.837847299631854
83,0,175.6718482073795,179.63140815045543,175.06448525649117,176.26162016856583,101.02465917389613,112.62696870000079,177.46354924066216,174.9730216867572,175.7024397968132,175.99497826253332,0.3944806082439631,0.2842022520915643,0.5069999870005385,0.5023437380548574,0.19835202759345838,0.16681523937344855,0.281026418033518,0.2381082329660225,0.2219301642855423,0.16104427559353315,-0.24345427751541138,0.0866897702217102,0.19293627921347165,-0.13180697799769614,58.99250637948107
84,0,176.80900712462673,177.32035679029988,175.6977916899358,172.4606298533,55.45975077222804,150.96707659905488,170.96707589519744,172.60763458492426,173.8135074143892,173.90654783430418,0.3734068050160929,0.19837799674508297,0.4806686977242699,0.48295273544666834,0.27030011550568916,0.1646283360028111,0.2759896493597121,0.3184273080707092,0.2903910340077259,0.15403521596917344,-0.25863438844680786,0.06569647789001465,0.17526653847874732,-0.1309365380068594,61.53100131463826
85,0,177.2105931728163,165.30244709223334,174.84594331959903,172.4531405270253,54.6586897340149,154.94142201714837,171.04148754470066,172.80313892658793,174.49358943727407,174.30603694296633,0.34316855874097946,0.15643430095378452,0.4255494895607004,0.44574908953692033,0.3050114257883362,0.14473468097654654,0.26483745998517494,0.33388083463526524,0.3136292760311354,0.14655374675243904,-0.2789676785469055,0.03638267517089844,0.16281859584798947,-0.1342497595842816,62.559714785613295
86,0,177.25570246384197,163.89408577004286,174.9335677082255,173.06379636118308,54.35882702977126,155.44582449609916,169.1347740401049,171.72786893831267,174.51551217199764,174.11907253904184,0.3340153994958985,0.14529678733007265,0.4025557374021426,0.44082756044471494,0.3110915295679094,0.1344868689649502,0.2636100203438958,0.3294788039473818,0.32641252592811637,0.1451549842533051,-0.28133559226989746,0.02982807159423828,0.1601771696039282,-0.13127290024209703,63.32465695005171
87,0,177.4202548165002,163.46309707619963,175.10787215977126,172.69329855427029,54.45704289449995,155.46816521963822,168.20121996771817,171.55391415601318,174.49819828550815,174.22250908390038,0.3328356800243593,0.14313339095780367,0.3971644711727435,0.4392164485838828,0.31163581100280247,0.1345230117988999,0.26525685062148974,0.32557276862689194,0.32672064784072574,0.1439366227228076,-0.28184884786605835,0.028408527374267578,0.16010138995382017,-0.13150171725712623,63.274454460967725
88,0,177.45458919496522,162.18857151892146,175.42298937660985,172.08434064394106,53.79150301116638,156.04010063617196,167.98295942409942,171.31883438670692,174.3190332207682,174.39609004716092,0.3322731405774807,0.14486954599274124,0.3942620609228249,0.4400401704373341,0.3181462958425548,0.13437258721913004,0.26472962775756276,0.3279855194647682,0.3317921765336467,0.14070726734137945,-0.2809748649597168,0.026514053344726562,0.15732245485275861,-0.12745430826028925,63.45760598999962
89,0,176.72883044565495,162.45885723239172,175.094876976381,172.82543821695197,53.96188229595048,156.21344016359683,167.52224678174747,171.1963934704699,174.48458394446084,174.15928830360153,0.33211965702640867,0.14673674093704248,0.39269170823563837,0.44057050406392606,0.31771809698353454,0.13444117948086642,0.2645733021821604,0.32506735445176904,0.3308646108977447,0.13963590798337863,-0.28005659580230713,0.02970576286315918,0.16095558037569938,-0.13097557159418605,63.804580214444506
90,0,176.73801149240444,165.02137240355523,174.88810384567,172.6699406001362,53.5914969839311,156.26694295519704,167.66642431472937,171.19779605369405,173.9198011743928,173.94358624248784,0.33570156887394587,0.15153754720696125,0.40034187012787076,0.44594284757135494,0.31589560652745885,0.1349275334361464,0.2643451265350206,0.32667218521337577,0.32985955541839423,0.14013662617851289,-0.27708154916763306,0.032046496868133545,0.16419068422265048,-0.13161229920241269,63.1379019723718
91,0,176.84334986912643,165.919149765767,174.5784610994738,172.3383370521162,54.544204973853,156.07951131536197,167.93571151618974,171.5760913130241,174.09992697271582,173.96038597057006,0.33755536530973956,0.15209243531014466,0.40421486953570696,0.44819809381966946,0.3121253023292469,0.1358597800048795,0.26573080308286,0.3251443949728581,0.32774233254479584,0.1410191251961159,-0.275184690952301,0.03329378366470337,0.16433612461484484,-0.13106849694777284,63.39357950127744
92,0,177.248453381504,163.15652492038154,174.40485432658932,172.51923409582113,52.87226296467805,156.45545823353856,168.25196740773308,171.66450063401496,173.89918852325263,173.31713731022472,0.3365084448023046,0.1521690748684835,0.40498313548488946,0.4453251979322775,0.3094098433828487,0.13755706381253685,0.2662150822475634,0.32377764791521185,0.32288798201809227,0.1410832065212591,-0.27726590633392334,0.032598018646240234,0.16400181706023262,-0.13199229368309504,63.405489369182526
93,0,177.27515866943946,163.69628407915033,174.616384539637,172.92984308908518,51.619617734974305,156.37438464369447,169.1112055466383,172.24788845234826,174.09065540934964,173.11303911885955,0.338575651992821,0.1573027584269901,0.41146682382396405,0.4481129212281879,0.3055120806260928,0.13972847776769137,0.26721541533590426,0.32306776335346793,0.3178328060464691,0.14223657526720263,-0.2760459780693054,0.03418070077896118,0.16516391399737543,-0.13376258730498425,62.70439998510039
94,0,176.68781034514492,162.90873387051167,174.44077825596736,173.07850965835397,54.026389679146725,153.59637703525823,170.16403505130938,172.80431046361548,174.18579902240435,173.5186879900768,0.34171275184248906,0.16562138128003123,0.42517379273517375,0.4525221559139371,0.2847754429990151,0.14681839347118805,0.26980132420770453,0.3118376715293228,0.30183806262695223,0.14404672619853068,-0.2733331322669983,0.03949791193008423,0.16840448551806844,-0.13577596717936352,62.81448247939811
95,0,174.4466983024173,168.56663175141273,174.8179211467898,172.7343559459918,55.45185262108389,150.47326647597797,171.56558278350596,173.05608973235053,174.07541645794961,174.04729352711345,0.3575085402916498,0.19092040355317053,0.45576768605828655,0.47106612331356734,0.2643326711947825,0.15499765731792273,0.271250525748417,0.30391457730844174,0.2866665424203957,0.1477287652782423,-0.2577823996543884,0.05948871374130249,0.17694798431951886,-0.13604850945528452,61.97241789305552
96,0,174.82464301465524,172.49616809982322,171.9993776787123,175.2663988269018,77.89465483943788,128.48532764857603,177.98786518552447,176.27640141681252,175.96895330122177,175.78392082591253,0.366503426844457,0.24443116607995521,0.49098127576362977,0.4841387488270359,0.20797522922185854,0.17185551232159776,0.27464262104709836,0.26700309404595,0.23992591671004895,0.15839709072141256,-0.25730282068252563,0.06767994165420532,0.1877305234358979,-0.14108345388898827,60.48906449392591
97,0,178.31766894229787,179.02356702407826,173.96899547123292,176.70793711561535,173.65727261797363,177.6170635696051,176.77245322360355,176.0954799802961,176.07903650887005,174.9799544246964,0.3650121977998192,0.4367873004959779,0.4991024282663807,0.4974474426709063,0.08100487953413804,0.17582874668935092,0.2845324531801666,0.10249953558405948,0.24117565773684915,0.1654969172233125,-0.24335002899169922,0.07909983396530151,0.18525369711678197,-0.11313098792597048,57.493379118183306
98,0,178.26771460790494,178.58605297634628,174.54365117569327,175.98185783137032,174.7521288666928,178.21931391982216,177.4552575795941,175.91707051415446,175.3030268021384,175.10464883893425,0.37712622152829867,0.471540530561666,0.5151580863837509,0.5042944653794678,0.09917182840581398,0.18169205937192137,0.29017654940581084,0.1064721475469494,0.2600875107788193,0.17243491427568547,-0.23114824295043945,0.08738172054290771,0.192491157660128,-0.12114893716690352,57.45376637068257
99,0,178.15424113278846,178.65506928427166,174.47134217380827,175.84946155926673,174.9889187249186,178.27691831645242,178.1994437289909,175.96558410264925,175.13283625287494,175.4897335336631,0.37898155678993983,0.47506215886382186,0.5208078267980366,0.5054465603900989,0.10034663401702261,0.1871709932550645,0.29268227077343406,0.11277736237830545,0.26523195934456295,0.17309890065149589,-0.23803377151489258,0.085834801197052,0.19474194171810746,-0.12536027528291468,57.27933850546421
100,0,177.601376097765,176.7372422635135,174.5756353756467,176.15554265733874,174.9551123671498,178.45565943568863,178.1432678131528,175.9074536157276,175.4501774945013,175.2988819557438,0.3794183028501988,0.47743668443658344,0.5210846099503899,0.5086643185623548,0.10224155553312116,0.18886380433637692,0.29907304720577915,0.1148969593130522,0.2722169994467958,0.17639454102868296,-0.23687875270843506,0.08675062656402588,0.19346613378728755,-0.12605777432296483,56.7202401967341
101,0,177.5831864560584,176.73264170428067,174.62342209847225,175.48922942573316,175.30332702896578,178.74616483793167,178.78316070190687,176.08002205226182,175.46437456078755,175.02008521940346,0.3733951101371029,0.47352193738301274,0.5164458937381927,0.5099026626376467,0.10329070792410415,0.18965725613092127,0.30107085955359325,0.11866998378754749,0.2762900804959285,0.17456757539807136,-0.23993933200836182,0.08218967914581299,0.19221483073278986,-0.12565457403668367,56.70448720421928
102,0,177.3433205739051,177.69743641732816,174.8412181327814,175.61719387772857,175.50756552622664,178.56652895493974,179.03692951604862,175.77622881212326,175.32558708518727,174.78924348840005,0.37558577478819877,0.47133331287915653,0.5079912506259471,0.5077873155576422,0.09871287896648417,0.18165732650165026,0.30087079214018425,0.11754347645319989,0.2784882552570129,0.17396728311597276,-0.23927593231201172,0.08140873908996582,0.19025486770194866,-0.1230956381184237,56.75121142404618
103,0,176.9482364635836,177.396196223379,175.03395812254325,175.7477867356228,175.41539903089952,178.50729480808738,178.95944764354763,175.7317972338461,175.61673095914352,174.82949885768198,0.3739309286487184,0.4690822711012836,0.5020279136818687,0.5084474529409656,0.09880626958898,0.17937784343464372,0.3050507565968645,0.11493866203300192,0.27980382815564464,0.17544026196164772,-0.23737496137619019,0.08094143867492676,0.18835926804852693,-0.11963459295167353,57.04266247831567
104,0,177.0649296826368,179.32342659724588,174.94576873670277,175.5424580165505,175.48024922887652,178.65890831978152,178.84605054830067,175.93940263934138,175.74872648590812,174.99401018706303,0.3715509223827136,0.46278077636360443,0.49416609042415,0.5057993770901539,0.09394287320161024,0.17114606592265433,0.3022670863478179,0.11224238423745526,0.28063222680074934,0.17767941644520663,-0.23762565851211548,0.08055984973907471,0.18689366515634756,-0.11882862630707619,56.59181142699844
105,0,176.75283369798302,178.7808032734541,174.9128611137147,175.56571353254364,175.4543003987946,178.65502376380394,179.05044262501826,176.21221529184982,175.7868602312156,175.15069422275164,0.37015160747452786,0.461024509898805,0.490146659959353,0.5045550990037359,0.093297822045763,0.1671438687769331,0.30020835869972884,0.10982350453473587,0.2794738986332027,0.1778795274358409,-0.2381696105003357,0.08028680086135864,0.1873271129808175,-0.11848000122316647,56.92563891394619
106,0,176.40364379780374,178.14482948634262,174.620059413585,175.74151804458768,175.50747297514448,178.5158820722731,179.13311948445775,175.9037739449538,175.55437945920022,175.3914418586586,0.36591942085833185,0.4487742300712436,0.4697041162896263,0.49865521930215134,0.0842870280695175,0.15557382083024104,0.2958995744001012,0.11314502596177456,0.2802276484098572,0.17069314499851035,-0.24503999948501587,0.07487624883651733,0.18139834515250658,-0.11279738643497321,56.32237165066123
107,0,175.57124052776012,178.8533025271637,175.01715838104306,175.24147485279963,176.16994101778513,177.45482560791837,176.9050026556411,173.0911398933899,175.30844466291273,174.86246166388798,0.35727353458435446,0.43385579040763417,0.4253657944161017,0.4882125260339686,0.07825920708347066,0.1460708194829938,0.2959754880108223,0.12550248782964304,0.2799891881140502,0.15588070227093367,-0.251412034034729,0.06860089302062988,0.17621216198837397,-0.10977920292567693,55.27624189644072
108,0,177.08633892230296,178.26255625649216,175.35683697314195,175.37678959890783,177.66054727402548,176.96290598766134,48.331444165818596,141.81616235297918,168.6773210745462,172.77963690352283,0.3507788647452288,0.42804900180110733,0.3030913642001507,0.4839887934830716,0.07853732464949299,0.23180321477761368,0.291078984536291,0.2713083956002095,0.2782962774612622,0.1841576664896844,-0.25684207677841187,0.06455332040786743,0.18065809412414222,-0.11826553363982362,56.31122232914141
109,0,176.15665070617484,177.2936515850615,174.87078756729653,175.60790705771,174.93432847412095,175.91391852027365,26.414794926014313,167.481925553184,167.26214722408523,171.93485581348213,0.3415223452793724,0.4188279902131368,0.25701477756995433,0.4791267201769124,0.08113543953365877,0.2708446474449059,0.28893161405608075,0.3224385809542803,0.27690653360803913,0.24133340608797413,-0.2611203193664551,0.056203484535217285,0.1774449391529781,-0.12113256099148928,57.28787789025975
110,0,176.3166638402907,173.65759608799672,176.05073215356984,176.3295813743013,174.5012007662607,173.7348517233902,23.986283583682017,168.59543394472354,164.87742258398353,170.06874087074877,0.34963509274221716,0.4144801954495129,0.24134597417045503,0.46829122405667634,0.07304113588787982,0.32534481867357634,0.28080870056970103,0.37334388555214687,0.2735823396760128,0.27839172744791896,-0.26534759998321533,0.05650967359542847,0.18186547063158948,-0.13357397857131637,58.53890047449652
111,0,175.9462191649384,174.49754272223362,175.80669514664112,177.46763235590294,173.24467851001415,174.02068078840935,22.19680408710202,168.75156588582792,163.83974159417414,170.0999318773466,0.34111054268990065,0.41029453402601807,0.2399132732785705,0.4601949079919358,0.0809432054748263,0.34309855183613835,0.27860308603300227,0.39479066072605185,0.27066111642333024,0.29218541867304715,-0.2719219923019409,0.053350746631622314,0.17960400782695096,-0.13510939438367867,58.72910656435379
112,0,175.74777115236677,170.8018120541548,176.13799589863171,177.25005707146948,174.01784536921068,173.55921648581892,22.253857247149366,168.28395447330084,163.7270136639317,169.68495731069657,0.33246662125074783,0.40009964724238634,0.2297804711587707,0.4475623629732416,0.08049090999839086,0.3489070751515695,0.2732711582535956,0.3992492542752301,0.26328378635110067,0.29994386780855126,-0.27389317750930786,0.04910522699356079,0.17167877789951835,-0.13003453958886174,59.706893576660356
113,0,175.61610771226722,170.23367295847243,176.0573809526874,177.45557086265242,173.59629540169294,174.04163791406546,22.55170611772419,168.1002711612049,164.38287380810237,169.55083045918713,0.33064246395541846,0.39777927992600887,0.22916077610282776,0.44525488225048726,0.07960605497553674,0.34567047445154464,0.27123216463765715,0.39628149819929276,0.2623495922076954,0.2971723524494501,-0.2777367830276489,0.045841991901397705,0.1722897169232704,-0.1314039602788245,59.546562330985715
114,0,175.84489102174328,170.91973750889363,176.12354985615258,177.66419895017358,173.3098242770719,174.181953401206,20.92181172977901,168.3142751786032,163.88592964901798,169.4994209566976,0.3344166441307793,0.39553191452937614,0.23349077783960978,0.4454256245521166,0.07348828853216384,0.35371283332427206,0.2645834443872656,0.4027536624808427,0.2602321353495222,0.3035816538208899,-0.2799348831176758,0.04495680332183838,0.17400634540565443,-0.13414741078512868,59.8103331982503
115,0,175.9621270128729,169.44997855971232,176.0220344309987,177.6396720177726,174.1279616056865,174.23745962867793,21.56327724247733,168.3565873616118,164.11014521295812,169.5717432827717,0.3341299274557926,0.40058534242098276,0.2305610599080378,0.4427261055886245,0.08000417656541524,0.35465947627437633,0.26609863211639206,0.40523481745941,0.25691036171615583,0.30306569549218565,-0.28214019536972046,0.04656326770782471,0.17248910057220826,-0.1344820416642452,59.968709992785485
116,0,175.8813373082479,169.58658180710253,175.6325680649522,176.903271640058,174.52257338666644,174.2318090720708,22.699418445986318,168.3155408550213,164.5100560149869,170.02163282551706,0.3317967151081267,0.4033457477282342,0.22932461499339826,0.442060996171327,0.08286410886421815,0.34395079617404745,0.26881736400045414,0.395158197700722,0.25692858068755925,0.29126933712028735,-0.28173017501831055,0.044156670570373535,0.1698456908698724,-0.12996107254841355,59.59965378258279
117,0,175.83495144054373,172.93035146181074,175.7015245141186,177.15583893830862,174.41465599935592,174.17870620338152,24.231415135156702,167.70500895270376,165.14704147985617,169.5080645011058,0.3391089820918179,0.4061126257235615,0.23516353484160102,0.4486584050067836,0.07820242051905892,0.3363697596761362,0.2707795813706019,0.38475129361683125,0.26139234788005716,0.28114007987012585,-0.2789592742919922,0.04615378379821777,0.17613275392116767,-0.13249652311529056,59.806451286102124
118,0,176.13026463342266,172.96699131174086,174.579647020386,175.5725500409379,175.26144187650465,175.17939209136026,26.560025135077094,166.91090564386872,167.0621362199903,171.42655535501814,0.33604812289521857,0.40415673124442425,0.24234914658509818,0.4556221386360908,0.07312717710013805,0.29851099122362335,0.27641342717680156,0.3436615083929268,0.2646855680580858,0.25065011420955613,-0.2765536308288574,0.04755711555480957,0.1739524468655452,-0.12486054989974986,56.95569170064921
